iter	Logloss	Recall	Precision	Accuracy
166	0.04174148863	1	1	1
167	0.04153687951	1	1	1
168	0.04129431983	1	1	1
169	0.04106881937	1	1	1
170	0.04061911769	1	1	1
171	0.04039229496	1	1	1
172	0.04017715476	1	1	1
173	0.03961784985	1	1	1
174	0.03941829071	1	1	1
175	0.03901907833	1	1	1
176	0.03876905886	1	1	1
177	0.0384958397	1	1	1
178	0.03828018496	1	1	1
179	0.03806181127	1	1	1
180	0.0378703494	1	1	1
181	0.0377041819	1	1	1
182	0.03749707249	1	1	1
183	0.03728721422	1	1	1
184	0.03711107175	1	1	1
185	0.03693968705	1	1	1
186	0.0367788052	1	1	1
187	0.0362985687	1	1	1
188	0.0361341403	1	1	1
189	0.03594042087	1	1	1
190	0.03578410773	1	1	1
191	0.03556246695	1	1	1
192	0.03536194486	1	1	1
193	0.03517199776	1	1	1
194	0.03502658372	1	1	1
195	0.03483977866	1	1	1
196	0.03468153289	1	1	1
197	0.03453180811	1	1	1
198	0.03438486245	1	1	1
199	0.0342263644	1	1	1
200	0.03409008286	1	1	1
201	0.03394918983	1	1	1
202	0.03381088894	1	1	1
203	0.0336540679	1	1	1
204	0.03346427755	1	1	1
205	0.03331691472	1	1	1
206	0.03317762628	1	1	1
207	0.0330152752	1	1	1
208	0.03287712819	1	1	1
209	0.03271290977	1	1	1
210	0.0325537739	1	1	1
211	0.03237555154	1	1	1
212	0.03225445222	1	1	1
213	0.03212581888	1	1	1
214	0.03200326538	1	1	1
215	0.0318538193	1	1	1
216	0.03170522237	1	1	1
217	0.03156803565	1	1	1
218	0.03144267109	1	1	1
219	0.03130488594	1	1	1
220	0.03118848815	1	1	1
221	0.03105956406	1	1	1
222	0.03094798445	1	1	1
223	0.03078170037	1	1	1
224	0.030646297	1	1	1
225	0.03052166859	1	1	1
226	0.03041281583	1	1	1
227	0.030304332	1	1	1
228	0.03019805045	1	1	1
229	0.03008825747	1	1	1
230	0.02998350386	1	1	1
231	0.02985038963	1	1	1
232	0.02974727127	1	1	1
233	0.02963578023	1	1	1
234	0.02952039252	1	1	1
235	0.02941954306	1	1	1
236	0.02931493608	1	1	1
237	0.02920669035	1	1	1
238	0.02910798899	1	1	1
239	0.02900997229	1	1	1
240	0.0289039611	1	1	1
241	0.02879873741	1	1	1
242	0.0287027933	1	1	1
243	0.02860750498	1	1	1
244	0.02851156706	1	1	1
245	0.02841629148	1	1	1
246	0.02832293944	1	1	1
247	0.02822761398	1	1	1
248	0.02813551267	1	1	1
249	0.0280073911	1	1	1
250	0.02790100235	1	1	1
251	0.02781099105	1	1	1
252	0.02772157505	1	1	1
253	0.02760792437	1	1	1
254	0.02751980082	1	1	1
255	0.02743225382	1	1	1
256	0.02734527756	1	1	1
257	0.02725886634	1	1	1
258	0.02717301451	1	1	1
259	0.02708523631	1	1	1
260	0.02700048686	1	1	1
261	0.02691628046	1	1	1
262	0.02683261177	1	1	1
263	0.02673781351	1	1	1
264	0.0266552545	1	1	1
265	0.0265732173	1	1	1
266	0.02649169684	1	1	1
267	0.02640308719	1	1	1
268	0.02632261096	1	1	1
269	0.02624263657	1	1	1
270	0.02615567686	1	1	1
271	0.02606930341	1	1	1
272	0.02599085556	1	1	1
273	0.02590188085	1	1	1
274	0.02582443987	1	1	1
275	0.02573661231	1	1	1
276	0.0256601587	1	1	1
277	0.02558416946	1	1	1
278	0.02550864026	1	1	1
279	0.02543356683	1	1	1
280	0.02535894496	1	1	1
281	0.02528477049	1	1	1
282	0.0252110393	1	1	1
283	0.02513774734	1	1	1
284	0.0250648906	1	1	1
285	0.02499246512	1	1	1
286	0.02491351298	1	1	1
287	0.02483506851	1	1	1
288	0.0247639579	1	1	1
289	0.024693263	1	1	1
290	0.02462298008	1	1	1
291	0.02455310548	1	1	1
292	0.02448363556	1	1	1
293	0.02441456673	1	1	1
294	0.02434589544	1	1	1
295	0.0242776182	1	1	1
296	0.02420306428	1	1	1
297	0.02413558582	1	1	1
298	0.02406849105	1	1	1
299	0.02400177665	1	1	1
300	0.02393543929	1	1	1
301	0.02386947574	1	1	1
302	0.02380388276	1	1	1
303	0.02373865717	1	1	1
304	0.02367379582	1	1	1
305	0.0236092956	1	1	1
306	0.02354515344	1	1	1
307	0.02348136629	1	1	1
308	0.02341793116	1	1	1
309	0.02335484506	1	1	1
310	0.0232857476	1	1	1
311	0.02322337048	1	1	1
312	0.02315504841	1	1	1
313	0.0230871359	1	1	1
314	0.02302580933	1	1	1
315	0.02296481443	1	1	1
316	0.02289800428	1	1	1
317	0.0228315902	1	1	1
318	0.0227716109	1	1	1
319	0.02271195234	1	1	1
320	0.0226526119	1	1	1
321	0.02259358698	1	1	1
322	0.02253487503	1	1	1
323	0.02247051732	1	1	1
324	0.02241244148	1	1	1
325	0.022354671	1	1	1
326	0.02229720345	1	1	1
327	0.02223417932	1	1	1
328	0.02217732766	1	1	1
329	0.0221149787	1	1	1
330	0.022058733	1	1	1
331	0.02199704836	1	1	1
332	0.02193571535	1	1	1
333	0.02187473092	1	1	1
334	0.02181409208	1	1	1
335	0.02175379583	1	1	1
336	0.02169383925	1	1	1
337	0.02163421942	1	1	1
338	0.02157493348	1	1	1
339	0.02151597858	1	1	1
340	0.02145735191	1	1	1
341	0.02139905071	1	1	1
342	0.02134107222	1	1	1
343	0.02128341373	1	1	1
344	0.02122607257	1	1	1
345	0.02116904607	1	1	1
346	0.02111233163	1	1	1
347	0.02105592663	1	1	1
348	0.02099982853	1	1	1
349	0.02094403478	1	1	1
350	0.02088854288	1	1	1
351	0.02083335034	1	1	1
352	0.02077845472	1	1	1
353	0.02072385359	1	1	1
354	0.02066954455	1	1	1
355	0.02061552523	1	1	1
356	0.02056179329	1	1	1
357	0.02050834639	1	1	1
358	0.02045518225	1	1	1
359	0.0204022986	1	1	1
360	0.02034969318	1	1	1
361	0.02029736378	1	1	1
362	0.0202453082	1	1	1
363	0.02019352426	1	1	1
364	0.02014200981	1	1	1
365	0.02009076273	1	1	1
366	0.02003978089	1	1	1
367	0.01998906223	1	1	1
368	0.01993860468	1	1	1
369	0.0198884062	1	1	1
370	0.01983846477	1	1	1
371	0.01978877839	1	1	1
372	0.01973934509	1	1	1
373	0.01969016291	1	1	1
374	0.01964122991	1	1	1
375	0.01959254418	1	1	1
376	0.01954410382	1	1	1
377	0.01949590695	1	1	1
378	0.01944795172	1	1	1
379	0.01940023629	1	1	1
380	0.01935275884	1	1	1
381	0.01930551756	1	1	1
382	0.01925851068	1	1	1
383	0.01921173644	1	1	1
384	0.01916519307	1	1	1
385	0.01911887886	1	1	1
386	0.0190727921	1	1	1
387	0.01902693108	1	1	1
388	0.01898129413	1	1	1
389	0.01893587959	1	1	1
390	0.01889068582	1	1	1
391	0.01884571118	1	1	1
392	0.01880095407	1	1	1
393	0.01875641289	1	1	1
394	0.01871208605	1	1	1
395	0.018667972	1	1	1
396	0.01862406919	1	1	1
397	0.01858037607	1	1	1
398	0.01853689114	1	1	1
399	0.01849361288	1	1	1
400	0.01845053981	1	1	1
401	0.01840767045	1	1	1
402	0.01836500334	1	1	1
403	0.01832253703	1	1	1
404	0.01828027009	1	1	1
405	0.0182382011	1	1	1
406	0.01819632866	1	1	1
407	0.01815465136	1	1	1
408	0.01811316784	1	1	1
409	0.01807187672	1	1	1
410	0.01803077666	1	1	1
411	0.01798986631	1	1	1
412	0.01794914434	1	1	1
413	0.01790860944	1	1	1
414	0.0178682603	1	1	1
415	0.01782809564	1	1	1
416	0.01778811417	1	1	1
417	0.01774831464	1	1	1
418	0.01770869577	1	1	1
419	0.01766925634	1	1	1
420	0.01762999511	1	1	1
421	0.01759091085	1	1	1
422	0.01755200236	1	1	1
423	0.01751326844	1	1	1
424	0.0174747079	1	1	1
425	0.01743631956	1	1	1
426	0.01739810227	1	1	1
427	0.01736005486	1	1	1
428	0.01732217619	1	1	1
429	0.01728446513	1	1	1
430	0.01724692055	1	1	1
431	0.01720954133	1	1	1
432	0.01717232638	1	1	1
433	0.01713527459	1	1	1
434	0.01709838489	1	1	1
435	0.0170616562	1	1	1
436	0.01702508746	1	1	1
437	0.0169886776	1	1	1
438	0.01695242559	1	1	1
439	0.01691633038	1	1	1
440	0.01688039095	1	1	1
441	0.01684460628	1	1	1
442	0.01680897536	1	1	1
443	0.01677349719	1	1	1
444	0.01673817077	1	1	1
445	0.01670299513	1	1	1
446	0.01666796928	1	1	1
447	0.01663309226	1	1	1
448	0.01659836312	1	1	1
449	0.01656378089	1	1	1
450	0.01652934465	1	1	1
451	0.01649505345	1	1	1
452	0.01646090638	1	1	1
453	0.01642690251	1	1	1
454	0.01639304093	1	1	1
455	0.01635932074	1	1	1
456	0.01632574105	1	1	1
457	0.01629230097	1	1	1
458	0.01625899962	1	1	1
459	0.01622583613	1	1	1
460	0.01619280963	1	1	1
461	0.01615991927	1	1	1
462	0.0161271642	1	1	1
463	0.01609454357	1	1	1
464	0.01606205655	1	1	1
465	0.01602970231	1	1	1
466	0.01599748002	1	1	1
467	0.01596538888	1	1	1
468	0.01593342807	1	1	1
469	0.0159015968	1	1	1
470	0.01586989425	1	1	1
471	0.01583831966	1	1	1
472	0.01580687223	1	1	1
473	0.0157755512	1	1	1
474	0.01574435578	1	1	1
475	0.01570220246	1	1	1
476	0.01566028007	1	1	1
477	0.01561858667	1	1	1
478	0.01557712037	1	1	1
479	0.01554668662	1	1	1
480	0.01550560058	1	1	1
481	0.01546473666	1	1	1
482	0.01542409303	1	1	1
483	0.01538366785	1	1	1
484	0.01535396789	1	1	1
485	0.01531390881	1	1	1
486	0.01527406348	1	1	1
487	0.01523443015	1	1	1
488	0.01520529139	1	1	1
489	0.0151660135	1	1	1
490	0.01512694308	1	1	1
491	0.01509820662	1	1	1
492	0.01505948413	1	1	1
493	0.0150209647	1	1	1
494	0.01498264671	1	1	1
495	0.0149544443	1	1	1
496	0.01491646428	1	1	1
497	0.01487868146	1	1	1
498	0.0148508621	1	1	1
499	0.01481341023	1	1	1
500	0.01477615144	1	1	1
501	0.01473908421	1	1	1
502	0.01470220702	1	1	1
503	0.01467502865	1	1	1
504	0.01463847065	1	1	1
505	0.01460209877	1	1	1
506	0.01457528273	1	1	1
507	0.01453922352	1	1	1
508	0.01450334663	1	1	1
509	0.01446765064	1	1	1
510	0.01444131588	1	1	1
511	0.01440592393	1	1	1
512	0.01437070921	1	1	1
513	0.01433567037	1	1	1
514	0.01430980394	1	1	1
515	0.01427506082	1	1	1
516	0.01424049004	1	1	1
517	0.01420609028	1	1	1
518	0.01418067971	1	1	1
519	0.01414656766	1	1	1
520	0.01411262323	1	1	1
521	0.01407884517	1	1	1
522	0.01405387842	1	1	1
523	0.01402038034	1	1	1
524	0.01398704533	1	1	1
525	0.01396239752	1	1	1
526	0.01392933703	1	1	1
527	0.01389643642	1	1	1
528	0.0138636945	1	1	1
529	0.01383947065	1	1	1
530	0.01380699598	1	1	1
531	0.01377467693	1	1	1
532	0.01374251235	1	1	1
533	0.01371870153	1	1	1
534	0.0136867972	1	1	1
535	0.01365504437	1	1	1
536	0.01363153058	1	1	1
537	0.01360003304	1	1	1
538	0.01356868409	1	1	1
539	0.01353748267	1	1	1
540	0.01351436385	1	1	1
541	0.01348341113	1	1	1
542	0.01345260314	1	1	1
543	0.01342193883	1	1	1
544	0.01339920504	1	1	1
545	0.01336878308	1	1	1
546	0.0133385021	1	1	1
547	0.01331604539	1	1	1
548	0.01328600225	1	1	1
549	0.01325609745	1	1	1
550	0.01323391278	1	1	1
551	0.01320424142	1	1	1
552	0.01317470583	1	1	1
553	0.01315278828	1	1	1
554	0.01312348185	1	1	1
555	0.01309430868	1	1	1
556	0.01306526785	1	1	1
557	0.01304370569	1	1	1
558	0.01301488831	1	1	1
559	0.01298620085	1	1	1
560	0.01296489463	1	1	1
561	0.01293642656	1	1	1
562	0.01290808605	1	1	1
563	0.01287987222	1	1	1
564	0.0128589066	1	1	1
565	0.01283090678	1	1	1
566	0.01280303136	1	1	1
567	0.01278231113	1	1	1
568	0.0127546459	1	1	1
569	0.01272710283	1	1	1
570	0.01270662369	1	1	1
571	0.01267928708	1	1	1
572	0.01265207045	1	1	1
573	0.01262497301	1	1	1
574	0.01260481481	1	1	1
575	0.01257791886	1	1	1
576	0.01255113998	1	1	1
577	0.01253121312	1	1	1
578	0.01250463221	1	1	1
579	0.01247816631	1	1	1
580	0.01245846683	1	1	1
581	0.01243219545	1	1	1
582	0.01240603708	1	1	1
583	0.0123865611	1	1	1
584	0.01236059388	1	1	1
585	0.0123347377	1	1	1
586	0.01230899183	1	1	1
587	0.01228981348	1	1	1
588	0.01226425429	1	1	1
589	0.0122388035	1	1	1
590	0.01221983984	1	1	1
591	0.01219457255	1	1	1
592	0.0121694118	1	1	1
593	0.01215065923	1	1	1
594	0.01212567886	1	1	1
595	0.01210080323	1	1	1
596	0.01208225824	1	1	1
597	0.01205755994	1	1	1
598	0.0120329646	1	1	1
599	0.01201462375	1	1	1
600	0.01199020277	1	1	1
601	0.01196588301	1	1	1
602	0.01194774294	1	1	1
603	0.01192359464	1	1	1
604	0.01189954586	1	1	1
605	0.01187559597	1	1	1
606	0.01185772342	1	1	1
607	0.01183394111	1	1	1
608	0.01181025605	1	1	1
609	0.01179257664	1	1	1
610	0.0117690564	1	1	1
611	0.01174563179	1	1	1
612	0.0117281424	1	1	1
613	0.01170487992	1	1	1
614	0.0116817115	1	1	1
615	0.01166440907	1	1	1
616	0.01164140013	1	1	1
617	0.01161848372	1	1	1
618	0.01160136527	1	1	1
619	0.01157860575	1	1	1
620	0.01155593726	1	1	1
621	0.01153899986	1	1	1
622	0.01151648573	1	1	1
623	0.01149406115	1	1	1
624	0.01147730194	1	1	1
625	0.01145502926	1	1	1
626	0.01143284467	1	1	1
627	0.01141626085	1	1	1
628	0.01139422574	1	1	1
629	0.01137227733	1	1	1
630	0.01135586614	1	1	1
631	0.01133406484	1	1	1
632	0.01131234884	1	1	1
633	0.01129610761	1	1	1
634	0.0112745364	1	1	1
635	0.01125304914	1	1	1
636	0.01123697523	1	1	1
637	0.01121563049	1	1	1
638	0.01119436839	1	1	1
639	0.01117845922	1	1	1
640	0.01115733741	1	1	1
641	0.01113629694	1	1	1
642	0.01112054999	1	1	1
643	0.01109964763	1	1	1
644	0.0110840035	1	1	1
645	0.0110632379	1	1	1
646	0.01104255159	1	1	1
647	0.01102706565	1	1	1
648	0.011006514	1	1	1
649	0.01098604041	1	1	1
650	0.01097071027	1	1	1
651	0.01095036927	1	1	1
652	0.01093010513	1	1	1
653	0.01091492844	1	1	1
654	0.01089479488	1	1	1
655	0.010874737	1	1	1
656	0.01085971146	1	1	1
657	0.01083978218	1	1	1
658	0.01081992742	1	1	1
659	0.01080505079	1	1	1
660	0.01078532268	1	1	1
661	0.01076566798	1	1	1
662	0.01075093804	1	1	1
663	0.01073140809	1	1	1
664	0.0107167712	1	1	1
665	0.01069736483	1	1	1
666	0.01067803006	1	1	1
667	0.01066353634	1	1	1
668	0.01064432331	1	1	1
669	0.01062518082	1	1	1
670	0.01061082817	1	1	1
671	0.01059180561	1	1	1
672	0.01057285253	1	1	1
673	0.01055863891	1	1	1
674	0.010539804	1	1	1
675	0.01052103754	1	1	1
676	0.01050696093	1	1	1
677	0.0104883109	1	1	1
678	0.01047432123	1	1	1
679	0.01045578656	1	1	1
680	0.01043731871	1	1	1
681	0.01042346282	1	1	1
682	0.01040510865	1	1	1
683	0.01038682032	1	1	1
684	0.01037309632	1	1	1
685	0.01035492002	1	1	1
686	0.01033680861	1	1	1
687	0.01032321459	1	1	1
688	0.0103052136	1	1	1
689	0.0102917021	1	1	1
690	0.01027381052	1	1	1
691	0.0102559823	1	1	1
692	0.0102425978	1	1	1
693	0.01022487744	1	1	1
694	0.01020721952	1	1	1
695	0.01019396023	1	1	1
696	0.01017640863	1	1	1
697	0.01015891858	1	1	1
698	0.01014578275	1	1	1
699	0.01012839751	1	1	1
700	0.01011534007	1	1	1
701	0.01009805871	1	1	1
702	0.01008083748	1	1	1
703	0.0100679007	1	1	1
704	0.01005078188	1	1	1
705	0.01003372236	1	1	1
706	0.01002090456	1	1	1
707	0.01000394602	1	1	1
708	0.009991203786	1	1	1
709	0.00997434533	1	1	1
710	0.009957544817	1	1	1
711	0.0099449189	1	1	1
712	0.009928217084	1	1	1
713	0.009911572402	1	1	1
714	0.00989906121	1	1	1
715	0.009882513861	1	1	1
716	0.009870075551	1	1	1
717	0.009853624685	1	1	1
718	0.00983722967	1	1	1
719	0.009824903542	1	1	1
720	0.009808603687	1	1	1
721	0.009796348834	1	1	1
722	0.009780143315	1	1	1
723	0.0097639924	1	1	1
724	0.009751847261	1	1	1
725	0.009735789397	1	1	1
726	0.009719785389	1	1	1
727	0.009707748494	1	1	1
728	0.009691836276	1	1	1
729	0.009679868168	1	1	1
730	0.009664046955	1	1	1
731	0.009648278411	1	1	1
732	0.009636416192	1	1	1
733	0.009620737428	1	1	1
734	0.009608942508	1	1	1
735	0.009593352762	1	1	1
736	0.009577814532	1	1	1
737	0.009566123214	1	1	1
738	0.009550672812	1	1	1
739	0.009539047347	1	1	1
740	0.009523684034	1	1	1
741	0.009508371116	1	1	1
742	0.009496847032	1	1	1
743	0.009481620048	1	1	1
744	0.009466442787	1	1	1
745	0.009455018761	1	1	1
746	0.009439926298	1	1	1
747	0.009428565885	1	1	1
748	0.009413557513	1	1	1
749	0.009398597798	1	1	1
750	0.009387335321	1	1	1
751	0.009372458594	1	1	1
752	0.009361258389	1	1	1
753	0.009346463964	1	1	1
754	0.009331717157	1	1	1
755	0.009320612826	1	1	1
756	0.00930594725	1	1	1
757	0.009294903887	1	1	1
758	0.009280318873	1	1	1
759	0.009265780469	1	1	1
760	0.009254830977	1	1	1
761	0.009240372093	1	1	1
762	0.009229482302	1	1	1
763	0.009215102291	1	1	1
764	0.009200767909	1	1	1
765	0.009189970038	1	1	1
766	0.009175713516	1	1	1
767	0.009164974113	1	1	1
768	0.00915079482	1	1	1
769	0.009136660202	1	1	1
770	0.009126010826	1	1	1
771	0.009111952452	1	1	1
772	0.009101360344	1	1	1
773	0.009087377601	1	1	1
774	0.009073438607	1	1	1
775	0.009062934682	1	1	1
776	0.00904907036	1	1	1
777	0.009038622537	1	1	1
778	0.009024832291	1	1	1
779	0.009014440122	1	1	1
780	0.009000723362	1	1	1
781	0.008987049109	1	1	1
782	0.008976742642	1	1	1
783	0.008963140952	1	1	1
784	0.008952889016	1	1	1
785	0.008939359315	1	1	1
786	0.008925871254	1	1	1
787	0.008915703293	1	1	1
788	0.008902286324	1	1	1
789	0.0088921718	1	1	1
790	0.008878825364	1	1	1
791	0.008865519723	1	1	1
792	0.008855487494	1	1	1
793	0.008842251513	1	1	1
794	0.008829209635	1	1	1
795	0.008819258336	1	1	1
796	0.008806283847	1	1	1
797	0.008796383931	1	1	1
798	0.008783476312	1	1	1
799	0.008773627383	1	1	1
800	0.008760786117	1	1	1
801	0.008750987783	1	1	1
802	0.008738212362	1	1	1
803	0.008728464234	1	1	1
804	0.008715754152	1	1	1
805	0.008706055846	1	1	1
806	0.008693410605	1	1	1
807	0.008683761741	1	1	1
808	0.008671180846	1	1	1
809	0.008661581046	1	1	1
810	0.008649064009	1	1	1
811	0.0086395129	1	1	1
812	0.008627059236	1	1	1
813	0.008617556451	1	1	1
814	0.008605165679	1	1	1
815	0.008595710852	1	1	1
816	0.008583382499	1	1	1
817	0.008573975267	1	1	1
818	0.008564589223	1	1	1
819	0.008551978309	1	1	1
820	0.008539773877	1	1	1
821	0.008527604796	1	1	1
822	0.008518317977	1	1	1
823	0.008505842323	1	1	1
824	0.008493769415	1	1	1
825	0.008481731283	1	1	1
826	0.008472542125	1	1	1
827	0.008460199568	1	1	1
828	0.008448256068	1	1	1
829	0.008436346785	1	1	1
830	0.008427253753	1	1	1
831	0.008415042177	1	1	1
832	0.008403226017	1	1	1
833	0.008391443526	1	1	1
834	0.008382445118	1	1	1
835	0.00837036245	1	1	1
836	0.008358671606	1	1	1
837	0.008347013892	1	1	1
838	0.00833810864	1	1	1
839	0.008326152851	1	1	1
840	0.008314585339	1	1	1
841	0.008303050433	1	1	1
842	0.008294236896	1	1	1
843	0.008282758082	1	1	1
844	0.008273987402	1	1	1
845	0.008262213141	1	1	1
846	0.008250822472	1	1	1
847	0.008239463661	1	1	1
848	0.008230782633	1	1	1
849	0.008219130443	1	1	1
850	0.008207858404	1	1	1
851	0.008196617725	1	1	1
852	0.00818802498	1	1	1
853	0.008176492974	1	1	1
854	0.008165337723	1	1	1
855	0.008154213344	1	1	1
856	0.008145707542	1	1	1
857	0.008134293872	1	1	1
858	0.008123253605	1	1	1
859	0.008112243731	1	1	1
860	0.008103823558	1	1	1
861	0.008092526413	1	1	1
862	0.008081599362	1	1	1
863	0.008070702234	1	1	1
864	0.008062366405	1	1	1
865	0.008051184012	1	1	1
866	0.008040368444	1	1	1
867	0.008032094155	1	1	1
868	0.008020995088	1	1	1
869	0.00801026017	1	1	1
870	0.007999554388	1	1	1
871	0.007991362267	1	1	1
872	0.007980374961	1	1	1
873	0.00796974861	1	1	1
874	0.007959150954	1	1	1
875	0.007951039782	1	1	1
876	0.007940162559	1	1	1
877	0.007929643138	1	1	1
878	0.007919151978	1	1	1
879	0.007911120561	1	1	1
880	0.007900351776	1	1	1
881	0.007889937681	1	1	1
882	0.00787955142	1	1	1
883	0.007871598588	1	1	1
884	0.00786093663	1	1	1
885	0.007850626287	1	1	1
886	0.007840343361	1	1	1
887	0.007832467966	1	1	1
888	0.007821911255	1	1	1
889	0.007811703122	1	1	1
890	0.007801521998	1	1	1
891	0.007793722913	1	1	1
892	0.007783588345	1	1	1
893	0.007775824966	1	1	1
894	0.007765419029	1	1	1
895	0.007755357649	1	1	1
896	0.007745322696	1	1	1
897	0.007737634012	1	1	1
898	0.007727329569	1	1	1
899	0.007717366733	1	1	1
900	0.007707429936	1	1	1
901	0.007699814873	1	1	1
902	0.007689610448	1	1	1
903	0.007679744718	1	1	1
904	0.007669904644	1	1	1
905	0.007662362151	1	1	1
906	0.007652256296	1	1	1
907	0.007642486259	1	1	1
908	0.007634996764	1	1	1
909	0.007624962553	1	1	1
910	0.007615261809	1	1	1
911	0.00760558608	1	1	1
912	0.007598167373	1	1	1
913	0.007588229288	1	1	1
914	0.007578621856	1	1	1
915	0.007569039077	1	1	1
916	0.007561690159	1	1	1
917	0.007551846828	1	1	1
918	0.007542331369	1	1	1
919	0.007532840209	1	1	1
920	0.0075255601	1	1	1
921	0.007515810175	1	1	1
922	0.007506385376	1	1	1
923	0.007496984528	1	1	1
924	0.007489772266	1	1	1
925	0.007480114425	1	1	1
926	0.007470778998	1	1	1
927	0.00746146718	1	1	1
928	0.007454321821	1	1	1
929	0.007444754769	1	1	1
930	0.007435507449	1	1	1
