iter	Logloss	Recall	Precision	Accuracy
100	0.06812196395	1	1	1
101	0.06677572808	1	1	1
102	0.06575425198	1	1	1
103	0.06506113164	1	1	1
104	0.06443993951	1	1	1
105	0.06343673467	1	1	1
106	0.06266425838	1	1	1
107	0.0620168891	1	1	1
108	0.06123748622	1	1	1
109	0.0605711253	1	1	1
110	0.06011605913	1	1	1
111	0.05961428381	1	1	1
112	0.05865524888	1	1	1
113	0.05819711419	1	1	1
114	0.05713810042	1	1	1
115	0.05661851463	1	1	1
116	0.0559360844	1	1	1
117	0.05540923547	1	1	1
118	0.05497485864	1	1	1
119	0.05442986046	1	1	1
120	0.0539938637	1	1	1
121	0.05353097281	1	1	1
122	0.05293409922	1	1	1
123	0.05252713565	1	1	1
124	0.0518967949	1	1	1
125	0.05150641366	1	1	1
126	0.05108978283	1	1	1
127	0.0503523636	1	1	1
128	0.04954802752	1	1	1
129	0.04890274366	1	1	1
130	0.04813952507	1	1	1
131	0.047674426	1	1	1
132	0.04729396523	1	1	1
133	0.04686499674	1	1	1
134	0.04644559442	1	1	1
135	0.04604295949	1	1	1
136	0.04532755241	1	1	1
137	0.04491925836	1	1	1
138	0.04423568313	1	1	1
139	0.04394549061	1	1	1
140	0.0436433991	1	1	1
141	0.04333774117	1	1	1
142	0.04305254337	1	1	1
143	0.04268065828	1	1	1
144	0.04239723529	1	1	1
145	0.04206095648	1	1	1
146	0.04132443992	1	1	1
147	0.04104371594	1	1	1
148	0.04055407599	1	1	1
149	0.0402031738	1	1	1
150	0.03998009274	1	1	1
151	0.0395416232	1	1	1
152	0.0392204307	1	1	1
153	0.0388767159	1	1	1
154	0.03861823205	1	1	1
155	0.03836439573	1	1	1
156	0.03815377739	1	1	1
157	0.03788439536	1	1	1
158	0.03762981949	1	1	1
159	0.03737259817	1	1	1
160	0.03716168766	1	1	1
161	0.03682596049	1	1	1
162	0.03648882823	1	1	1
163	0.03601392588	1	1	1
164	0.03567179018	1	1	1
165	0.03543936487	1	1	1
166	0.0351444358	1	1	1
167	0.03484236124	1	1	1
168	0.03458403839	1	1	1
169	0.03438105156	1	1	1
170	0.03394456555	1	1	1
171	0.03367070509	1	1	1
172	0.03343016466	1	1	1
173	0.03313543969	1	1	1
174	0.03293617142	1	1	1
175	0.03272821242	1	1	1
176	0.03253932254	1	1	1
177	0.03206783003	1	1	1
178	0.03188724448	1	1	1
179	0.031644066	1	1	1
180	0.03149121126	1	1	1
181	0.03126148806	1	1	1
182	0.0310262918	1	1	1
183	0.03068617535	1	1	1
184	0.03054319038	1	1	1
185	0.03038110647	1	1	1
186	0.03022701712	1	1	1
187	0.03004939859	1	1	1
188	0.02991129235	1	1	1
189	0.0297568087	1	1	1
190	0.02963340262	1	1	1
191	0.02945219153	1	1	1
192	0.02926450626	1	1	1
193	0.02903048203	1	1	1
194	0.02889271955	1	1	1
195	0.02871504469	1	1	1
196	0.02858731125	1	1	1
197	0.02846727167	1	1	1
198	0.02832735347	1	1	1
199	0.02819348438	1	1	1
200	0.02808813721	1	1	1
201	0.02780571531	1	1	1
202	0.02768919031	1	1	1
203	0.02757272522	1	1	1
204	0.02745578129	1	1	1
205	0.02733051932	1	1	1
206	0.02720533948	1	1	1
207	0.02705074835	1	1	1
208	0.0269167765	1	1	1
209	0.0267983257	1	1	1
210	0.02668424171	1	1	1
211	0.02652865759	1	1	1
212	0.02642139973	1	1	1
213	0.02628756336	1	1	1
214	0.02616732494	1	1	1
215	0.02606149556	1	1	1
216	0.02574204043	1	1	1
217	0.02563957631	1	1	1
218	0.02545677345	1	1	1
219	0.02536187512	1	1	1
220	0.02525973601	1	1	1
221	0.02516021555	1	1	1
222	0.02502142479	1	1	1
223	0.02491824928	1	1	1
224	0.02481602555	1	1	1
225	0.02471905454	1	1	1
226	0.02462561343	1	1	1
227	0.02453531312	1	1	1
228	0.02444272443	1	1	1
229	0.02434424106	1	1	1
230	0.0242611335	1	1	1
231	0.02417993263	1	1	1
232	0.02408794119	1	1	1
233	0.02399221379	1	1	1
234	0.02390260382	1	1	1
235	0.0238187052	1	1	1
236	0.02373037386	1	1	1
237	0.02359464268	1	1	1
238	0.02350435588	1	1	1
239	0.02341305101	1	1	1
240	0.02332243344	1	1	1
241	0.0232193943	1	1	1
242	0.02310464652	1	1	1
243	0.02302490447	1	1	1
244	0.02294179698	1	1	1
245	0.02286356087	1	1	1
246	0.02278197874	1	1	1
247	0.02270027741	1	1	1
248	0.02261983579	1	1	1
249	0.02251064491	1	1	1
250	0.02240039719	1	1	1
251	0.02231706368	1	1	1
252	0.02223443152	1	1	1
253	0.02215715946	1	1	1
254	0.02207567664	1	1	1
255	0.02199949	1	1	1
256	0.02192382729	1	1	1
257	0.02182639805	1	1	1
258	0.02174725553	1	1	1
259	0.02167290179	1	1	1
260	0.02157223118	1	1	1
261	0.02149485717	1	1	1
262	0.02141802239	1	1	1
263	0.02134163031	1	1	1
264	0.02126960327	1	1	1
265	0.02119423626	1	1	1
266	0.02111938888	1	1	1
267	0.0210235548	1	1	1
268	0.02094994823	1	1	1
269	0.02088078685	1	1	1
270	0.02080815042	1	1	1
271	0.02073947311	1	1	1
272	0.02066735855	1	1	1
273	0.02057540664	1	1	1
274	0.02051187193	1	1	1
275	0.0204416952	1	1	1
276	0.02037190686	1	1	1
277	0.0203026604	1	1	1
278	0.020233872	1	1	1
279	0.02014557084	1	1	1
280	0.02007780433	1	1	1
281	0.02001040649	1	1	1
282	0.01994704183	1	1	1
283	0.0198611244	1	1	1
284	0.01979519486	1	1	1
285	0.01972961955	1	1	1
286	0.01966453889	1	1	1
287	0.01959987639	1	1	1
288	0.0195356281	1	1	1
289	0.01947172028	1	1	1
290	0.01940828916	1	1	1
291	0.01934519208	1	1	1
292	0.01928256285	1	1	1
293	0.01922032874	1	1	1
294	0.01916194407	1	1	1
295	0.0191004644	1	1	1
296	0.01903936921	1	1	1
297	0.01897858876	1	1	1
298	0.01892154269	1	1	1
299	0.01886149458	1	1	1
300	0.01880181837	1	1	1
301	0.01874257406	1	1	1
302	0.01868369377	1	1	1
303	0.01862517417	1	1	1
304	0.01856694971	1	1	1
305	0.01850914217	1	1	1
306	0.01845168566	1	1	1
307	0.01839451616	1	1	1
308	0.0183377527	1	1	1
309	0.01828133095	1	1	1
310	0.01822524786	1	1	1
311	0.01816950046	1	1	1
312	0.01811408576	1	1	1
313	0.01805900083	1	1	1
314	0.01800424279	1	1	1
315	0.01794980877	1	1	1
316	0.01789569593	1	1	1
317	0.01784184431	1	1	1
318	0.01778836582	1	1	1
319	0.01773514401	1	1	1
320	0.01768228892	1	1	1
321	0.01762968607	1	1	1
322	0.01757744369	1	1	1
323	0.01752550356	1	1	1
324	0.0174738631	1	1	1
325	0.01742251977	1	1	1
326	0.01737147102	1	1	1
327	0.01732071438	1	1	1
328	0.01727024736	1	1	1
329	0.01722006754	1	1	1
330	0.01717017249	1	1	1
331	0.01712055982	1	1	1
332	0.01707122719	1	1	1
333	0.01702217224	1	1	1
334	0.01697339268	1	1	1
335	0.01692488622	1	1	1
336	0.0168766506	1	1	1
337	0.01682868358	1	1	1
338	0.01678098296	1	1	1
339	0.01673354656	1	1	1
340	0.0166863722	1	1	1
341	0.01663945774	1	1	1
342	0.01659280109	1	1	1
343	0.01654640013	1	1	1
344	0.0165002528	1	1	1
345	0.01645435705	1	1	1
346	0.01640871085	1	1	1
347	0.0163633122	1	1	1
348	0.01631815911	1	1	1
349	0.01627324962	1	1	1
350	0.01622858179	1	1	1
351	0.01618415369	1	1	1
352	0.01613996343	1	1	1
353	0.01609600912	1	1	1
354	0.01605228889	1	1	1
355	0.01600880091	1	1	1
356	0.01596554335	1	1	1
357	0.01592251441	1	1	1
358	0.0158797123	1	1	1
359	0.01583713525	1	1	1
360	0.01579478151	1	1	1
361	0.01575264935	1	1	1
362	0.01571073706	1	1	1
363	0.01566904293	1	1	1
364	0.01562756529	1	1	1
365	0.01558630248	1	1	1
366	0.01554525286	1	1	1
367	0.01550441478	1	1	1
368	0.01546378664	1	1	1
369	0.01542336685	1	1	1
370	0.01538315382	1	1	1
371	0.01534314599	1	1	1
372	0.01530334181	1	1	1
373	0.01526373974	1	1	1
374	0.01522433828	1	1	1
375	0.0151851359	1	1	1
376	0.01514613114	1	1	1
377	0.0151073225	1	1	1
378	0.01506870854	1	1	1
379	0.01503028781	1	1	1
380	0.01499205888	1	1	1
381	0.01495402033	1	1	1
382	0.01491617075	1	1	1
383	0.01487850877	1	1	1
384	0.014841033	1	1	1
385	0.01480374208	1	1	1
386	0.01476663466	1	1	1
387	0.0147297094	1	1	1
388	0.01469296499	1	1	1
389	0.01465640011	1	1	1
390	0.01462001346	1	1	1
391	0.01458380376	1	1	1
392	0.01454776973	1	1	1
393	0.01451191011	1	1	1
394	0.01447622365	1	1	1
395	0.01444070912	1	1	1
396	0.01440536528	1	1	1
397	0.01437019093	1	1	1
398	0.01433518486	1	1	1
399	0.01430034588	1	1	1
400	0.0142656728	1	1	1
401	0.01423116447	1	1	1
402	0.01419681971	1	1	1
403	0.01416263738	1	1	1
404	0.01412861635	1	1	1
405	0.01409475548	1	1	1
406	0.01406105367	1	1	1
407	0.01402750979	1	1	1
408	0.01399412277	1	1	1
409	0.01396089151	1	1	1
410	0.01392781493	1	1	1
411	0.01389489197	1	1	1
412	0.01386212158	1	1	1
413	0.0138295027	1	1	1
414	0.0137970343	1	1	1
415	0.01376471535	1	1	1
416	0.01373254483	1	1	1
417	0.01370052173	1	1	1
418	0.01366864505	1	1	1
419	0.01363691381	1	1	1
420	0.013605327	1	1	1
421	0.01357388368	1	1	1
422	0.01354258285	1	1	1
423	0.01351142358	1	1	1
424	0.01348040491	1	1	1
425	0.01344952591	1	1	1
426	0.01341878563	1	1	1
427	0.01338818316	1	1	1
428	0.01335771759	1	1	1
429	0.01332738799	1	1	1
430	0.01329719349	1	1	1
431	0.01326713317	1	1	1
432	0.01323720617	1	1	1
433	0.0132074116	1	1	1
434	0.0131777486	1	1	1
435	0.01314821631	1	1	1
436	0.01311881386	1	1	1
437	0.01308954042	1	1	1
438	0.01306039515	1	1	1
439	0.01303137721	1	1	1
440	0.01300248579	1	1	1
441	0.01297372005	1	1	1
442	0.0129450792	1	1	1
443	0.01291656243	1	1	1
444	0.01288816895	1	1	1
445	0.01285989795	1	1	1
446	0.01283174867	1	1	1
447	0.01280372032	1	1	1
448	0.01277581213	1	1	1
449	0.01274802334	1	1	1
450	0.0127203532	1	1	1
451	0.01269280094	1	1	1
452	0.01266536583	1	1	1
453	0.01263804713	1	1	1
454	0.01261084411	1	1	1
455	0.01258375604	1	1	1
456	0.01255678219	1	1	1
457	0.01252992187	1	1	1
458	0.01250317435	1	1	1
459	0.01247653894	1	1	1
460	0.01245001493	1	1	1
461	0.01242360165	1	1	1
462	0.01239729839	1	1	1
463	0.01237110449	1	1	1
464	0.01234501927	1	1	1
465	0.01231904206	1	1	1
466	0.0122931722	1	1	1
467	0.01226740902	1	1	1
468	0.01224175189	1	1	1
469	0.01221620014	1	1	1
470	0.01219075314	1	1	1
471	0.01216541025	1	1	1
472	0.01214017085	1	1	1
473	0.01211503429	1	1	1
474	0.01208999997	1	1	1
475	0.01206506726	1	1	1
476	0.01204023556	1	1	1
477	0.01201550425	1	1	1
478	0.01199087273	1	1	1
479	0.01196634042	1	1	1
480	0.0119419067	1	1	1
481	0.01191757101	1	1	1
482	0.01189333275	1	1	1
483	0.01186919134	1	1	1
484	0.01184514621	1	1	1
485	0.0118211968	1	1	1
486	0.01179734253	1	1	1
487	0.01177358285	1	1	1
488	0.0117499172	1	1	1
489	0.01172634502	1	1	1
490	0.01170286577	1	1	1
491	0.01167947891	1	1	1
492	0.0116561839	1	1	1
493	0.0116329802	1	1	1
494	0.01160986728	1	1	1
495	0.01158684461	1	1	1
496	0.01156391167	1	1	1
497	0.01154106795	1	1	1
498	0.01151831292	1	1	1
499	0.01149564608	1	1	1
500	0.01147306692	1	1	1
501	0.01145057493	1	1	1
502	0.01142816962	1	1	1
503	0.01140585049	1	1	1
504	0.01138361705	1	1	1
505	0.01136146881	1	1	1
506	0.01133940529	1	1	1
507	0.01131742601	1	1	1
508	0.01129553048	1	1	1
509	0.01127371824	1	1	1
510	0.01125198881	1	1	1
511	0.01123034173	1	1	1
512	0.01120877653	1	1	1
513	0.01118729276	1	1	1
514	0.01116588996	1	1	1
515	0.01114456768	1	1	1
516	0.01112332546	1	1	1
517	0.01110216286	1	1	1
518	0.01108107944	1	1	1
519	0.01106007476	1	1	1
520	0.01103914838	1	1	1
521	0.01101829986	1	1	1
522	0.01099752879	1	1	1
523	0.01097683473	1	1	1
524	0.01095621725	1	1	1
525	0.01093567594	1	1	1
526	0.01091521038	1	1	1
527	0.01089482016	1	1	1
528	0.01087450486	1	1	1
529	0.01085426407	1	1	1
530	0.01083409739	1	1	1
531	0.01081400441	1	1	1
532	0.01079398475	1	1	1
533	0.01077403799	1	1	1
534	0.01075416374	1	1	1
535	0.01073436162	1	1	1
536	0.01071463124	1	1	1
537	0.0106949722	1	1	1
538	0.01067538413	1	1	1
539	0.01065586664	1	1	1
540	0.01063641936	1	1	1
541	0.01061704192	1	1	1
542	0.01059773393	1	1	1
543	0.01057849504	1	1	1
544	0.01055932487	1	1	1
545	0.01054022306	1	1	1
546	0.01052118925	1	1	1
547	0.01050222308	1	1	1
548	0.01048332418	1	1	1
549	0.01046449222	1	1	1
550	0.01044572683	1	1	1
551	0.01042702766	1	1	1
552	0.01040839438	1	1	1
553	0.01038982662	1	1	1
554	0.01037132406	1	1	1
555	0.01035288635	1	1	1
556	0.01033451316	1	1	1
557	0.01031620414	1	1	1
558	0.01029795897	1	1	1
559	0.01027977732	1	1	1
560	0.01026165885	1	1	1
561	0.01024360324	1	1	1
562	0.01022561017	1	1	1
563	0.01020767932	1	1	1
564	0.01018981036	1	1	1
565	0.01017200298	1	1	1
566	0.01015425686	1	1	1
567	0.0101365717	1	1	1
568	0.01011894717	1	1	1
569	0.01010138297	1	1	1
570	0.0100838788	1	1	1
571	0.01006643435	1	1	1
572	0.01004904931	1	1	1
573	0.01003172339	1	1	1
574	0.01001445629	1	1	1
575	0.009997247708	1	1	1
576	0.009980097353	1	1	1
577	0.009963004931	1	1	1
578	0.009945970152	1	1	1
579	0.009928992727	1	1	1
580	0.009912072369	1	1	1
581	0.009895208794	1	1	1
582	0.009878401719	1	1	1
583	0.009861650861	1	1	1
584	0.009844955942	1	1	1
585	0.009828316685	1	1	1
586	0.009811732813	1	1	1
587	0.009795204052	1	1	1
588	0.009778730132	1	1	1
589	0.009762310781	1	1	1
590	0.00974594573	1	1	1
591	0.009729634714	1	1	1
592	0.009713377466	1	1	1
593	0.009697173724	1	1	1
594	0.009681023226	1	1	1
595	0.009664925713	1	1	1
596	0.009648880925	1	1	1
597	0.009632888606	1	1	1
598	0.009616948501	1	1	1
599	0.009601060358	1	1	1
600	0.009585223924	1	1	1
601	0.009569438949	1	1	1
602	0.009553705184	1	1	1
603	0.009538022384	1	1	1
604	0.009522390303	1	1	1
605	0.009506808696	1	1	1
606	0.009491277322	1	1	1
607	0.009475795941	1	1	1
608	0.009460364312	1	1	1
609	0.009444982199	1	1	1
610	0.009429649365	1	1	1
611	0.009414365575	1	1	1
612	0.009399130598	1	1	1
613	0.0093839442	1	1	1
614	0.009368806152	1	1	1
615	0.009353716225	1	1	1
616	0.009338674192	1	1	1
617	0.009323679826	1	1	1
618	0.009308732904	1	1	1
619	0.009293833201	1	1	1
620	0.009278980498	1	1	1
621	0.009264174572	1	1	1
622	0.009249415206	1	1	1
623	0.009234702181	1	1	1
624	0.009220035282	1	1	1
625	0.009205414293	1	1	1
626	0.009190839001	1	1	1
627	0.009176309193	1	1	1
628	0.009161824659	1	1	1
629	0.009147385189	1	1	1
630	0.009132990575	1	1	1
631	0.009118640609	1	1	1
632	0.009104335085	1	1	1
633	0.0090900738	1	1	1
634	0.009075856549	1	1	1
635	0.009061683131	1	1	1
636	0.009047553344	1	1	1
637	0.00903346699	1	1	1
638	0.009019423869	1	1	1
639	0.009005423785	1	1	1
640	0.008991466541	1	1	1
641	0.008977551942	1	1	1
642	0.008963679795	1	1	1
643	0.008949849907	1	1	1
644	0.008936062087	1	1	1
645	0.008922316145	1	1	1
646	0.008908611891	1	1	1
647	0.008894949138	1	1	1
648	0.008881327699	1	1	1
649	0.008867747388	1	1	1
650	0.00885420802	1	1	1
651	0.008840709412	1	1	1
652	0.008827251381	1	1	1
653	0.008813833747	1	1	1
654	0.008800456328	1	1	1
655	0.008787118946	1	1	1
656	0.008773821423	1	1	1
657	0.008760563581	1	1	1
658	0.008747345245	1	1	1
659	0.008734166239	1	1	1
660	0.008721026389	1	1	1
661	0.008707925523	1	1	1
662	0.008694863468	1	1	1
663	0.008681840053	1	1	1
664	0.008668855109	1	1	1
665	0.008655908467	1	1	1
666	0.008642999958	1	1	1
667	0.008630129416	1	1	1
668	0.008617296674	1	1	1
669	0.008604501568	1	1	1
670	0.008591743933	1	1	1
671	0.008579023606	1	1	1
672	0.008566340425	1	1	1
673	0.008553694229	1	1	1
674	0.008541084857	1	1	1
675	0.00852851215	1	1	1
676	0.008515975949	1	1	1
677	0.008503476097	1	1	1
678	0.008491012436	1	1	1
679	0.008478584812	1	1	1
680	0.008466193069	1	1	1
681	0.008453837053	1	1	1
682	0.008441516611	1	1	1
683	0.00842923159	1	1	1
684	0.00841698184	1	1	1
685	0.008404767209	1	1	1
686	0.008392587548	1	1	1
687	0.008380442707	1	1	1
688	0.00836833254	1	1	1
689	0.008356256899	1	1	1
690	0.008344215636	1	1	1
691	0.008332208608	1	1	1
692	0.008320235668	1	1	1
693	0.008308296673	1	1	1
694	0.00829639148	1	1	1
695	0.008284519947	1	1	1
696	0.008272681932	1	1	1
697	0.008260877294	1	1	1
698	0.008249105893	1	1	1
699	0.008237367591	1	1	1
700	0.008225662248	1	1	1
701	0.008213989727	1	1	1
702	0.008202349891	1	1	1
703	0.008190742604	1	1	1
704	0.008179167731	1	1	1
705	0.008167625137	1	1	1
706	0.008156114688	1	1	1
707	0.008144636251	1	1	1
708	0.008133189693	1	1	1
709	0.008121774883	1	1	1
710	0.00811039169	1	1	1
711	0.008099039983	1	1	1
712	0.008087719634	1	1	1
713	0.008076430513	1	1	1
714	0.008065172491	1	1	1
715	0.008053945443	1	1	1
716	0.00804274924	1	1	1
717	0.008031583756	1	1	1
718	0.008020448868	1	1	1
719	0.008009344448	1	1	1
720	0.007998270375	1	1	1
721	0.007987226523	1	1	1
722	0.007976212772	1	1	1
723	0.007965228997	1	1	1
724	0.007954275079	1	1	1
725	0.007943350896	1	1	1
726	0.007932456329	1	1	1
727	0.007921591257	1	1	1
728	0.007910755563	1	1	1
729	0.007899949127	1	1	1
730	0.007889171833	1	1	1
731	0.007878423563	1	1	1
732	0.007867704201	1	1	1
733	0.007857013631	1	1	1
734	0.007846351739	1	1	1
735	0.00783571841	1	1	1
736	0.007825113531	1	1	1
737	0.007814536987	1	1	1
738	0.007803988666	1	1	1
739	0.007793468456	1	1	1
740	0.007782976246	1	1	1
741	0.007772511925	1	1	1
742	0.007762075382	1	1	1
743	0.007751666508	1	1	1
744	0.007741285194	1	1	1
745	0.007730931331	1	1	1
746	0.00772060481	1	1	1
747	0.007710305526	1	1	1
748	0.00770003337	1	1	1
749	0.007689788237	1	1	1
750	0.00767957002	1	1	1
751	0.007669378615	1	1	1
752	0.007659213916	1	1	1
753	0.00764907582	1	1	1
754	0.007638964223	1	1	1
755	0.007628879022	1	1	1
756	0.007618820114	1	1	1
757	0.007608787398	1	1	1
758	0.007598780771	1	1	1
759	0.007588800133	1	1	1
760	0.007578845384	1	1	1
761	0.007568916424	1	1	1
762	0.007559013152	1	1	1
763	0.007549135471	1	1	1
764	0.007539283282	1	1	1
765	0.007529456486	1	1	1
766	0.007519654987	1	1	1
767	0.007509878688	1	1	1
768	0.007500127492	1	1	1
769	0.007490401303	1	1	1
770	0.007480700025	1	1	1
771	0.007471023565	1	1	1
772	0.007461371827	1	1	1
773	0.007451744718	1	1	1
774	0.007442142143	1	1	1
775	0.00743256401	1	1	1
776	0.007423010226	1	1	1
777	0.0074134807	1	1	1
778	0.007403975339	1	1	1
779	0.007394494051	1	1	1
780	0.007385036748	1	1	1
781	0.007375603337	1	1	1
782	0.00736619373	1	1	1
783	0.007356807837	1	1	1
784	0.007347445569	1	1	1
785	0.007338106837	1	1	1
786	0.007328791554	1	1	1
787	0.007319499631	1	1	1
788	0.007310230982	1	1	1
789	0.00730098552	1	1	1
790	0.007291763158	1	1	1
791	0.00728256381	1	1	1
792	0.007273387392	1	1	1
793	0.007264233818	1	1	1
794	0.007255103003	1	1	1
795	0.007245994863	1	1	1
796	0.007236909315	1	1	1
797	0.007227846274	1	1	1
798	0.007218805659	1	1	1
799	0.007209787385	1	1	1
800	0.007200791372	1	1	1
801	0.007191817537	1	1	1
802	0.007182865799	1	1	1
803	0.007173936077	1	1	1
804	0.00716502829	1	1	1
805	0.007156142358	1	1	1
806	0.007147278202	1	1	1
807	0.007138435741	1	1	1
808	0.007129614897	1	1	1
809	0.007120815592	1	1	1
810	0.007112037746	1	1	1
811	0.007103281282	1	1	1
812	0.007094546123	1	1	1
813	0.007085832191	1	1	1
814	0.007077139409	1	1	1
815	0.007068467701	1	1	1
816	0.007059816992	1	1	1
817	0.007051187204	1	1	1
818	0.007042578264	1	1	1
819	0.007033990095	1	1	1
820	0.007025422624	1	1	1
821	0.007016875776	1	1	1
822	0.007008349477	1	1	1
823	0.006999843653	1	1	1
824	0.006991358232	1	1	1
825	0.006982893141	1	1	1
826	0.006974448307	1	1	1
827	0.006966023657	1	1	1
828	0.006957619121	1	1	1
829	0.006949234626	1	1	1
830	0.006940870102	1	1	1
831	0.006932525477	1	1	1
832	0.006924200681	1	1	1
833	0.006915895644	1	1	1
834	0.006907610296	1	1	1
835	0.006899344568	1	1	1
836	0.00689109839	1	1	1
837	0.006882871694	1	1	1
838	0.006874664411	1	1	1
839	0.006866476473	1	1	1
840	0.006858307812	1	1	1
841	0.00685015836	1	1	1
842	0.00684202805	1	1	1
843	0.006833916815	1	1	1
844	0.006825824589	1	1	1
845	0.006817751305	1	1	1
846	0.006809696897	1	1	1
847	0.0068016613	1	1	1
848	0.006793644448	1	1	1
849	0.006785646276	1	1	1
850	0.006777666719	1	1	1
851	0.006769705712	1	1	1
852	0.006761763192	1	1	1
853	0.006753839094	1	1	1
854	0.006745933355	1	1	1
855	0.006738045912	1	1	1
856	0.006730176701	1	1	1
857	0.00672232566	1	1	1
858	0.006714492726	1	1	1
859	0.006706677837	1	1	1
860	0.006698880931	1	1	1
861	0.006691101947	1	1	1
862	0.006683340823	1	1	1
863	0.006675597498	1	1	1
864	0.006667871911	1	1	1
865	0.006660164002	1	1	1
866	0.00665247371	1	1	1
867	0.006644800977	1	1	1
868	0.006637145741	1	1	1
869	0.006629507943	1	1	1
870	0.006621887525	1	1	1
871	0.006614284427	1	1	1
872	0.006606698591	1	1	1
873	0.006599129958	1	1	1
874	0.006591578471	1	1	1
875	0.006584044071	1	1	1
876	0.006576526701	1	1	1
877	0.006569026304	1	1	1
878	0.006561542822	1	1	1
879	0.006554076199	1	1	1
880	0.006546626378	1	1	1
881	0.006539193302	1	1	1
882	0.006531776917	1	1	1
883	0.006524377165	1	1	1
884	0.006516993992	1	1	1
885	0.006509627341	1	1	1
886	0.006502277159	1	1	1
887	0.00649494339	1	1	1
888	0.006487625979	1	1	1
889	0.006480324873	1	1	1
890	0.006473040016	1	1	1
891	0.006465771356	1	1	1
892	0.006458518839	1	1	1
893	0.00645128241	1	1	1
894	0.006444062018	1	1	1
895	0.006436857609	1	1	1
896	0.00642966913	1	1	1
897	0.006422496529	1	1	1
898	0.006415339754	1	1	1
899	0.006408198752	1	1	1
900	0.006401073472	1	1	1
901	0.006393963863	1	1	1
902	0.006386869873	1	1	1
903	0.00637979145	1	1	1
904	0.006372728545	1	1	1
905	0.006365681106	1	1	1
906	0.006358649083	1	1	1
907	0.006351632425	1	1	1
908	0.006344631084	1	1	1
909	0.006337645007	1	1	1
910	0.006330674148	1	1	1
911	0.006323718455	1	1	1
912	0.00631677788	1	1	1
913	0.006309852374	1	1	1
914	0.006302941887	1	1	1
915	0.006296046373	1	1	1
916	0.006289165781	1	1	1
917	0.006282300065	1	1	1
918	0.006275449175	1	1	1
919	0.006268613066	1	1	1
920	0.006261791688	1	1	1
921	0.006254984995	1	1	1
922	0.00624819294	1	1	1
923	0.006241415475	1	1	1
924	0.006234652555	1	1	1
925	0.006227904132	1	1	1
926	0.00622117016	1	1	1
927	0.006214450593	1	1	1
928	0.006207745386	1	1	1
929	0.006201054492	1	1	1
930	0.006194377866	1	1	1
