ID	CTR001	CTR002	CTR003	CTR004	CTR005	CTR006	CTR007	CTR009	CTR010	CTR012	CTR013	CTR014	CTR016	CTR017	CTR018	CTR019	PSP001	PSP002	PSP003	PSP004	PSP005	PSP006	PSP007	PSP008	PSP009	PSP010	PSP011	PSP012	PSP013	PSP014	PSP015	PSP016	PSP017	PSP018	PSP019	PSP020	PSP021	PSP022	PSP023	PSP024	PSP025
ENSG00000100422	6.506573636	6.837919923	6.772722365	6.747701293	6.618394507	6.921673547	6.755341437	6.747091687	6.777049763	6.710424159	6.674236813	6.824551512	6.615025631	6.775863953	6.883443879	6.675620881	6.988386582	6.916796151	6.80680086	6.784860571	6.615495968	6.758634446	6.986295024	6.773262668	6.67233977	6.985898864	6.774654716	6.509666221	6.535291348	6.794297665	7.073421224	6.913360944	6.919584559	6.537451731	6.594185455	6.794907996	6.809616173	6.993348773	6.760548806	6.982360707	6.64206452
ENSG00000164941	6.119329687	6.043177489	6.002900607	6.009847437	5.677839186	5.911585325	6.057229594	6.030343147	6.071518122	6.298488534	6.039324675	6.303977759	6.071429254	5.770043165	6.045639198	5.915136444	6.152309714	6.272820893	5.825825819	5.934421833	6.053666717	6.055745826	6.117984928	6.062007248	6.182557601	6.036466162	6.043330976	5.897658435	5.917540569	5.985602798	6.391635741	6.182782411	5.874453485	5.828374165	5.899559154	5.999940851	6.037048264	5.970768852	5.844640851	5.94084082	5.919284343
ENSG00000250222	-0.228554939	0.080095398	-1.407259464	-0.647066686	-1.082174549	-0.361440915	-0.02147934	-1.153148564	-1.100400743	-0.913523789	-1.490479648	-0.896581851	-0.44773225	-0.792115347	-0.455633075	-0.66000297	-1.783694645	-1.244556745	-0.445850402	-0.952610323	-0.586410097	-0.518273457	-1.294488282	-0.72347255	-3.396844762	-1.393911385	-0.388467766	-0.612358377	-1.399118195	-0.650569232	-3.396844762	-2.351194397	-0.42327549	-0.540339629	-0.899799103	-0.346093104	-1.077687148	-0.24910259	-0.712527477	-0.805294685	-0.747389394
ENSG00000288772	0.499941778	0.528018373	-0.026939178	0.419582118	0.295217229	0.049183833	0.187411625	-0.142911141	-0.255263389	0.244652664	-0.338581674	0.547741962	-0.278629635	0.349958007	0.204170448	-0.211862992	-0.421587031	-0.239115248	0.198819796	0.585728367	0.627186029	0.167008819	-0.405125121	-0.337618799	-0.821208938	0.130287473	0.435800596	-0.098938202	-0.229614593	0.034547474	-0.434289758	-0.317880254	0.481835721	-0.729908933	0.894547219	0.065056854	-0.134603492	-0.398821844	0.375546204	0.160580979	0.17607251
ENSG00000252050	-0.762079032	0.13168676	-1.127766522	-1.301906757	-0.868300668	-0.44286674	0.335158995	-0.225973496	-0.536889709	0.055878354	-0.506693802	-0.090534928	-0.745585994	-1.088463875	0.065317714	0.227512263	0.100889488	-0.18446632	-0.975546142	-0.091642406	-1.313180677	-0.304143227	-0.218568417	-0.5176842	0.255808302	-0.934213391	-1.010598803	-1.003475739	-0.399497449	-0.741039119	0.551704102	-0.736581563	-0.42327549	-0.086798214	-0.232808238	-0.514078256	-0.229998402	0.124654091	-0.854665871	-0.496919622	-0.269930457
ENSG00000288833	-0.845117229	-1.059497966	-1.260755289	-1.447097579	-0.441281658	-0.44286674	-0.496290102	-0.859910837	-1.100400743	-1.374931147	-0.338581674	-0.030065091	-0.745585994	-0.153283813	-0.26032723	-1.313540036	-0.421587031	-2.14701784	0.198819796	-0.413103269	-0.105374714	-0.189428977	-0.619439474	-0.72347255	-0.821208938	-0.305931508	0.00688084	-0.250642281	-0.077645216	-0.408912539	-1.569782998	-1.00255373	-1.250389715	-0.372811438	0.793288437	0.065056854	-0.386073577	-0.56589712	-0.354722166	-0.642883422	-1.113568132
ENSG00000122692	6.141066859	6.160372162	6.214195862	6.1040733	6.098312826	6.006662663	6.07112982	6.177991748	6.174526108	6.080375041	6.082556617	5.995813794	6.166061006	6.18693262	6.088850636	6.142445583	6.154950909	6.26302286	6.187646566	5.875759631	6.048888505	6.215228309	6.166949092	6.038762653	6.147838176	6.249111889	6.02269583	6.011106979	6.15087403	6.051095065	6.253602436	6.140014029	6.089635528	6.058386591	5.859417673	6.124968405	6.030631307	6.215838226	6.085060999	6.136706662	6.118198373
ENSG00000276216	-0.070314103	0.13168676	0.382817924	0.241492464	0.338917705	-0.529164593	-0.43513052	0.148449046	-0.019736205	0.411559873	0.805417604	0.768083435	-0.278629635	0.813180331	0.065317714	0.319227704	-0.189457343	0.271512192	0.534623992	0.340832304	0.024913386	-0.049418603	0.185752208	0.158771516	-1.28997464	0.130287473	0.622913012	0.485126885	-0.077645216	0.034547474	-0.788916959	-0.512094397	1.03372915	-0.086798214	-0.739457707	0.797343529	0.300397775	-0.24910259	0.170643601	0.510533001	0.258904118
ENSG00000115841	2.451738138	2.850966739	2.618161597	2.824679645	2.807547174	2.681859657	2.80782927	2.934525883	2.882702798	2.648662664	2.58734305	2.973401723	2.784041944	2.753498238	2.800327571	2.84096122	2.92392239	2.482895658	2.370452502	2.764726283	2.787372412	2.843530403	3.088175351	2.920237013	3.29712007	3.041648171	3.007674449	2.685354977	2.554368463	2.52309918	3.13816517	2.757843433	2.906443261	2.527979062	2.191613	2.492908255	2.746357884	2.732784705	2.610438891	2.631716922	2.520200773
ENSG00000258302	-0.12115667	0.365136532	0.290766147	-0.198319944	0.155563668	-0.075142232	-0.265821496	0.01011171	-0.536889709	-0.161369146	-0.338581674	0.027971816	0.833299625	0.009255854	0.330824709	0.405459459	-0.553348749	0.844665658	0.245324953	0.045691178	-0.407644475	-0.189428977	-0.218568417	0.217557395	0.73555017	0.464776774	-0.19928741	-0.91630929	0.507216128	-0.078877248	0.470069607	0.270736775	0.395250134	-0.729908933	1.315599441	-0.923311809	0.265847019	1.322080426	0.015850171	0.673595001	-0.45559105
ENSG00000240809	-0.070314103	-0.748415942	-0.434966078	-0.834146347	-0.868300668	-1.343923659	-0.697056829	-0.314111855	-1.653772495	-0.913523789	-0.916306311	-0.090534928	-0.639320662	-1.461851519	-0.681580837	-0.846768462	-0.189457343	-0.18446632	-0.601758965	-0.243437822	-0.904506614	-0.344501927	-0.544407833	-0.5176842	-0.184447521	0.130287473	-1.175207294	-0.91630929	-0.077645216	-0.741039119	0.383537323	0.006241668	-1.250389715	-0.540339629	-0.464005518	-0.19564377	-0.991570695	0.124654091	-1.012354103	0.115890767	-0.329201707
ENSG00000151233	4.796934738	4.725621283	4.632137083	4.375259886	4.306991439	4.355453676	4.734395887	4.642403093	4.608075213	4.545069654	4.564855561	4.710713541	5.010584051	4.199946262	4.334821136	4.634596487	4.944309154	4.635536572	4.371567108	4.561913251	4.638885644	4.663503445	4.825067203	4.507881526	4.638213056	4.720793153	4.528684346	4.667533206	4.488879253	4.330093696	4.513197618	4.681397184	4.590531205	4.493884704	4.375731396	4.399684733	4.556137274	4.818254999	4.391880376	4.561893172	4.448047899
ENSG00000134460	2.380426023	2.881425862	3.334696579	3.321482445	2.711072138	3.110702003	3.726207546	2.934525883	3.441869787	3.054028298	3.272511733	2.624192069	3.231927422	3.186289903	3.023038566	3.146595409	2.543390875	3.255208772	3.644221744	2.968487482	2.976385469	2.905071441	2.765852467	3.593728379	2.707595334	3.64595438	3.11851096	3.277138753	2.530910292	2.796700798	2.415900846	2.821093059	3.359455378	3.537253563	3.166454525	3.2897972	3.105083011	1.997553961	3.612749093	3.414656064	3.228870348
ENSG00000207750	-0.12115667	-0.086767582	-0.150554697	-0.737576224	0.054336428	-1.911579049	-0.320079721	-0.732983273	-0.255263389	-0.564472705	-1.175015364	0.189265054	-0.200973531	0.223161339	-1.706716611	-0.494667603	-0.189457343	-0.081012227	-0.445850402	-0.325777833	-0.684849996	-0.304143227	-0.161384087	-0.838535841	0.052409303	-0.934213391	-0.290778909	-1.19540126	-1.399118195	-0.650569232	-0.434289758	-0.736581563	-0.13855739	-0.372811438	-0.739457707	-0.704233069	-0.280170522	0.010499264	0.170643601	0.115890767	-0.747389394
ENSG00000186301	-0.344595936	-0.344306673	0.08691536	0.501008602	0.054336428	0.319914563	0.065738718	-0.314111855	0.085020072	-0.417231348	0.731762601	-0.361476004	0.249858746	-0.153283813	-1.706716611	0.405459459	-0.086045091	-0.693629828	0.198819796	0.286437792	0.542698129	-0.344501927	-1.067398286	0.217557395	-1.28997464	-0.934213391	0.220752208	-0.250642281	-0.077645216	-0.837564102	-0.788916959	-0.317880254	0.099126247	0.695055332	0.739862845	0.065056854	0.079471576	-0.972419065	-0.583145545	-0.429126321	-0.105461308
ENSG00000080854	2.959654722	3.637949045	4.082327381	3.911209853	3.297376027	3.91124522	4.035299669	3.609461719	4.187574938	3.429702197	4.212236648	2.715323685	3.74001228	4.700004989	3.341592741	3.594937431	3.204488857	3.892104664	4.239954384	3.698436354	2.75017821	3.11309984	3.619629052	3.637442317	2.961325774	4.070567334	4.030184197	4.038754106	3.57742721	3.540237602	2.780033264	2.524415814	3.799525141	4.075448327	4.158806572	3.826781714	3.726619103	3.138138245	4.166637812	4.12220142	4.05769014
ENSG00000238121	3.861991441	3.619997414	4.304545281	3.802989342	4.005217897	3.773832873	4.259969895	3.968201982	4.121378574	4.363483291	3.870010285	4.262337378	4.041033969	4.224981315	3.956834192	4.381556779	3.49870357	3.846906029	4.415442978	3.856143223	4.164265927	3.944863354	3.940143536	4.114316887	3.765294576	4.118796342	4.491409802	4.161542719	3.57742721	3.857883955	3.288611671	3.261993553	4.515547602	4.398649107	4.303919917	4.083798979	4.121461597	4.088748128	4.852751231	4.346696655	4.086324846
ENSG00000288826	-1.478816341	-2.90589232	-0.789565537	-0.405315505	0.539526834	-0.718984323	-0.265821496	-0.999092166	-1.100400743	-1.676165325	-1.175015364	-0.361476004	-0.984941195	-0.153283813	-1.279056483	-2.007892508	-1.041157018	-1.036652794	-0.601758965	-1.241362692	-0.17521438	-0.825855604	-0.965987857	-1.251781033	-0.467978862	-0.07139733	-0.032062957	-0.545418818	-1.813902913	-0.941013221	-2.509803819	-1.00255373	-1.560702788	-0.729908933	-0.739457707	-0.19564377	-1.371977545	-2.491008273	-0.464417756	-0.893914559	-0.668723113
ENSG00000290093	-0.538288619	0.276236578	-0.789565537	-0.737576224	0.155563668	0.460902889	-0.067148811	0.390738992	0.441335042	0.63049564	-0.338581674	0.801744356	-0.127284789	-0.437625074	0.330824709	-0.34634676	0.100889488	0.31008666	-0.116918993	-0.243437822	0.200631543	0.565811584	0.465350658	0.742835351	0.865555873	0.464776774	0.571882024	-0.198281645	-0.077645216	0.034547474	0.628965669	0.270736775	-0.273904114	-0.086798214	-0.464005518	-0.05941275	0.118722661	0.50793685	-0.354722166	-0.302407776	-0.269930457
ENSG00000265713	1.005618477	0.8386054	0.701568479	0.969999757	0.422537364	0.949873814	0.953751675	0.779419287	1.261779036	0.63049564	1.339431098	0.898256749	1.634061124	0.939552242	0.554980676	1.117589133	0.342478988	0.015517086	0.642809351	0.585728367	0.627186029	0.543868747	0.636355873	0.782315123	0.434042395	1.250765082	0.696226755	0.850852314	-0.077645216	0.815516423	-0.788916959	-0.736581563	0.975234458	1.088785305	1.550939543	0.867398067	0.66101057	0.50793685	1.386388828	0.82008409	1.281983084
ENSG00000164237	1.615028961	-1.180125642	-1.570340162	-0.332966421	-2.552875504	-0.824163598	-2.199339875	-1.153148564	-0.389215451	-0.161369146	-0.188030521	0.287573995	-2.831056925	-2.750910122	0.447251796	-0.34634676	-0.189457343	-0.239115248	-0.373790532	-1.241362692	1.223574304	-1.651214644	-0.619439474	-0.963577691	-0.821208938	0.736124966	-1.824903766	0.038320628	0.992585148	1.507975469	-1.964549105	-1.00255373	-1.250389715	-0.372811438	2.230868742	-0.704233069	-1.267067647	-1.540499779	1.288337803	-1.443455075	0.516265803
ENSG00000289155	1.119493068	0.89940185	1.077140764	0.787309332	0.872531254	1.101166566	1.185610467	1.216921906	1.261779036	1.317679653	1.182413021	1.560351649	0.939997323	1.230739446	0.9198988	0.706555665	1.124501426	0.231877927	1.524761188	1.044841177	1.494901394	1.074389259	1.317663574	0.820743234	0.592658476	0.30720442	1.244608551	0.899715468	0.687764571	0.994400124	1.021689081	0.594124093	1.089944275	1.572219938	1.351662469	1.793824354	1.094162307	0.740575154	1.254115167	1.002998868	1.301653648
ENSG00000122952	1.37931687	0.80721862	0.870078991	0.501008602	0.647736994	0.460902889	0.704791491	0.390738992	0.360162918	-0.564472705	0.187460857	-0.288823202	1.219606135	0.521428572	-0.26032723	-0.211862992	0.010447797	0.015517086	0.198819796	-0.165544611	0.706998637	0.452599459	-0.161384087	0.527396614	0.052409303	-0.934213391	0.67220043	0.720923217	0.05983072	1.07615814	-0.434289758	-0.146736048	0.563517651	0.356457495	0.5038623	0.179635457	0.491942207	0.124654091	0.763944877	0.577985039	0.258904118
ENSG00000279583	-1.351945198	-0.748415942	-1.127766522	-0.737576224	-1.082174549	-0.44286674	-1.554125867	-0.616325303	-0.389215451	-0.728467552	0.187460857	-0.896581851	-0.745585994	-0.792115347	-0.949607485	-0.66000297	-1.783694645	-0.619257166	0.198819796	-0.605414703	-1.028299228	-0.944912462	-0.78233308	-1.420810716	-0.821208938	-0.586137896	-0.155629303	-0.545418818	-0.399497449	-0.565439394	-1.260155883	-0.736581563	-0.273904114	-0.086798214	-0.232808238	0.065056854	-0.910306381	-0.754886519	-0.068255888	-0.642883422	0.132802231
ENSG00000278784	0.746742587	1.700788555	1.640299722	1.106346024	1.370513477	1.645118775	1.333533263	1.625074332	1.430322916	0.93461917	1.872363085	1.5204745	2.0056326	1.527594324	1.452937913	1.732296766	1.398583555	0.844665658	1.918312725	1.392582272	1.742256202	1.326542271	1.703587649	1.572123558	1.094952232	1.250765082	1.869486156	1.692694611	1.407586517	1.202898637	0.7720845	1.333421378	1.743682649	0.905310585	1.550939543	1.89791517	1.532360344	1.458954471	1.67210943	1.780762826	1.913430904
ENSG00000117308	2.185009038	2.339030355	2.072228519	2.00608152	1.96585598	2.24820778	2.174934157	2.034926378	1.651135292	1.550209166	1.689922548	1.892619764	1.736303118	2.114606234	2.146975877	2.136991303	1.534605184	1.507191629	2.028785869	2.184857756	2.261587798	2.087727769	1.376772725	1.893849266	1.762193238	1.756702211	2.120944088	2.141793962	2.530910292	1.973899566	1.987557174	1.734806262	2.028932557	2.056222083	2.25010319	1.642212704	2.168451335	1.661659186	1.796217992	1.661445025	2.137933153
ENSG00000257599	1.029123825	5.673847834	2.436775939	4.073067296	5.127820809	1.211724123	1.756926856	5.559770645	2.138725227	4.657328842	-1.490479648	1.127914372	0.973878891	2.184339903	4.450938773	0.129568042	1.080722839	3.082131093	3.25856623	1.20003264	4.829251894	4.143969816	2.044682387	-1.251781033	-0.821208938	3.507899217	1.941611298	2.25878901	1.244100792	3.060469403	-0.026238332	-1.328899714	3.040859735	3.428006679	5.024210334	0.934207841	2.580544912	1.001881981	3.921574837	0.115890767	3.228870348
ENSG00000230202	-0.070314103	3.385107227	0.08691536	0.091830125	0.381333282	2.464616205	-0.213530118	3.130903046	0.518182334	-0.283635515	0.072823231	0.027971816	2.803014751	0.223161339	2.686487969	2.390603892	0.010447797	0.31008666	0.496681053	0.171080428	-0.038760392	0.250668126	0.668252513	0.527396614	0.865555873	0.606821028	0.765994376	-0.756343944	0.848210451	-0.837564102	0.0876219	0.270736775	1.387776413	0.617561302	-0.343780547	-0.19564377	-0.386073577	2.455802953	0.310426121	2.463561327	0.17607251
ENSG00000211865	1.323376034	1.666217615	1.880286215	1.20684425	1.72362035	1.211724123	1.575642535	1.475369916	1.544949555	1.138825888	2.433230486	1.437252928	1.736303118	2.096633126	1.275319753	1.395572764	1.827312792	1.507191629	1.889320122	1.651206842	1.449214681	1.496111428	1.256028795	1.405137831	0.73555017	1.41428055	1.869486156	1.531505652	1.059692775	1.273921169	0.7720845	1.081216798	2.24239451	1.933682052	1.611684741	1.864045888	1.70992363	1.661659186	1.974947503	2.134447371	2.104726584
ENSG00000231035	-0.933228388	-1.617696749	-0.893731909	0.143461998	-0.772186544	-1.195407042	-0.02147934	-0.508398793	-0.887162779	-0.564472705	-0.338581674	-1.130508861	-1.121371349	-0.546389476	-0.681580837	0.024486951	-0.421587031	-0.772045874	-0.445850402	-1.089774386	-0.586410097	-1.008340218	-1.896013805	0.033485627	-1.988796611	-3.396844762	-0.072087228	-0.420193602	-1.399118195	-0.267718277	-1.569782998	-1.751330559	-0.778352721	0.768598127	-0.739457707	-0.923311809	-0.76034191	-0.754886519	-0.252781151	-0.302407776	-0.0545565
ENSG00000250075	0.533201419	0.742319139	0.901541711	0.941113076	0.338917705	0.217634913	0.369847039	0.779419287	0.182682059	0.330518637	0.805417604	0.898256749	0.30413754	1.163265289	0.065317714	1.065567155	0.483638894	0.454830022	1.300875325	0.443830272	0.405896082	0.587425673	0.699459176	0.617467905	0.052409303	0.130287473	1.08997415	0.636950429	0.300796376	0.034547474	-0.026238332	-0.736581563	1.295166463	0.969096846	0.438294546	0.723712888	0.521532247	-0.398821844	1.146288969	0.365360415	0.734592581
ENSG00000254665	-1.027072904	-0.492657817	-0.789565537	-1.790379422	-0.441281658	-1.195407042	-1.554125867	-0.999092166	-1.653772495	-0.728467552	-0.697011386	-1.130508861	-0.860305398	-0.241980097	-2.317260597	-0.34634676	-0.553348749	-0.942953496	-0.116918993	-0.243437822	-0.790501877	-0.944912462	-1.564125096	-0.72347255	-3.396844762	-0.305931508	-1.175207294	-1.003475739	-2.398359985	-0.837564102	-1.964549105	-1.751330559	-0.13855739	-1.51894566	-0.739457707	-0.704233069	-0.76034191	-0.56589712	-0.464417756	-0.302407776	-0.391012756
ENSG00000196535	6.911781585	6.824755518	6.540759184	7.275334716	6.770258186	6.745650106	6.573379711	6.753881257	6.611549558	6.227520222	6.533669336	6.377671412	6.782108595	6.738682179	6.634522577	6.523646156	6.409503834	6.451675912	6.746948394	6.486199783	6.873441179	6.487614639	6.519291326	6.596974087	6.517769195	6.67919406	6.599809025	6.837381295	6.739677241	7.045840305	6.213403755	6.487373389	6.597212165	6.642663843	6.866050722	6.653365195	6.870887753	6.795346504	6.856338494	6.957247783	6.865431778
ENSG00000230426	-0.609097202	1.145133418	0.192438241	1.451786361	1.391417685	1.263979995	0.97643868	2.15468732	1.305796617	1.513964713	1.339431098	0.586882533	-0.200973531	1.326379039	0.655221164	0.706555665	-1.248891841	1.129854002	1.210002551	0.393250256	1.797993418	0.108413152	0.465350658	1.454852356	1.546514906	0.964426609	1.211649241	1.314416189	2.123751135	0.329478935	0.291481824	1.148520177	1.634520318	1.088785305	2.15125916	1.517037588	0.713233142	-0.754886519	1.910490611	0.733986947	1.584595184
ENSG00000277383	-0.12115667	-0.209797998	0.08691536	0.143461998	0.381333282	0.319914563	0.335158995	-0.142911141	0.274149989	0.411559873	0.072823231	0.379609153	-0.057177659	-0.153283813	0.065317714	0.319227704	-0.189457343	0.921419472	0.457713197	0.340832304	-0.248607684	0.842395758	0.352087154	0.217557395	0.73555017	-0.305931508	-0.19928741	-0.545418818	-0.229614593	0.034547474	1.077881737	1.010619341	0.204733313	0.356457495	-0.033594603	-0.923311809	-0.280170522	0.589722632	0.242227138	-0.242991824	0.374864316
ENSG00000146674	1.817583706	2.738991232	1.765277323	1.625245637	2.660302271	1.211724123	1.845859291	2.280391103	2.404685432	1.359131316	1.435353789	1.101128372	0.134761683	1.41607072	1.753561852	1.477483671	1.325440217	2.076002363	1.087718772	1.492073403	1.797993418	2.35044725	1.640668656	1.032015042	2.522877604	1.489575769	2.768016601	0.970040654	1.95774923	1.527484322	2.230020849	2.083296445	1.387776413	2.56972582	1.51958008	1.05920583	2.091621468	2.411507423	1.288337803	3.118764772	1.301653648
ENSG00000289629	-0.344595936	0.869323853	0.469346921	-0.332966421	-0.172293605	-0.211201303	-0.114311374	-0.225973496	0.360162918	-0.161369146	0.485130269	-0.090534928	-0.200973531	0.349958007	-0.949607485	0.405459459	-0.421587031	-0.942953496	0.290377716	0.286437792	-0.248607684	-0.304143227	0.094792557	-0.033488591	-0.821208938	0.464776774	0.49178264	-0.051719309	0.05983072	-0.485054187	-0.600734368	-1.328899714	0.204733313	0.535667233	0.369604391	0.477171808	-0.045127031	0.010499264	1.183133759	0.069771814	-0.005386796
ENSG00000260920	0.565711545	0.986046985	0.932332901	0.819409828	0.295217229	0.744515088	0.953751675	0.333873555	-0.255263389	0.820542781	0.654143968	0.423514713	1.006982977	0.287952225	1.275319753	0.486826437	0.940803161	0.735530299	0.642809351	0.109747622	0.405896082	0.543868747	0.927432267	0.617467905	1.094952232	1.561135435	1.05323798	0.385719448	0.687764571	0.237708272	0.551704102	0.494171649	0.395250134	-0.372811438	0.22155827	0.477171808	0.634172859	1.414757093	0.714461733	0.733986947	0.516265803
ENSG00000165923	0.628613264	0.080095398	1.482807066	1.157470049	1.040751073	0.629720045	0.731711961	-0.064371825	0.965083019	-0.048659991	1.126031745	-0.21965438	1.161985718	0.939552242	0.655221164	0.227512263	0.890976028	1.367864937	1.278688094	0.755523492	1.250460298	0.404704092	0.668252513	0.573135069	0.052409303	0.854787079	1.292677295	1.221374146	0.185338612	0.682614091	0.470069607	0.270736775	0.640821705	0.695055332	0.56657922	0.285779974	1.013156506	0.010499264	0.811786926	0.286901146	1.200503836
ENSG00000250731	-0.344595936	-0.209797998	-0.026939178	-0.561901742	0.338917705	-0.44286674	-0.697056829	0.274674403	0.360162918	0.488289844	-0.188030521	0.33432536	0.009679946	0.466505406	0.99833343	0.405459459	0.266357311	-2.14701784	0.534623992	-0.243437822	0.405896082	-0.189428977	-0.218568417	-0.337618799	0.052409303	-0.305931508	-0.19928741	0.452746211	-1.399118195	0.237708272	-2.509803819	-0.512094397	0.563517651	1.572219938	0.56657922	0.477171808	0.399346542	-0.113470355	0.714461733	0.733986947	0.645036962
ENSG00000290907	-0.538288619	0.229644186	-1.570340162	0.288117893	-1.082174549	-1.060762371	-0.02147934	-0.859910837	-0.019736205	-2.057359228	0.731762601	-0.604360527	-0.278629635	-0.546389476	-1.279056483	-0.66000297	-2.150257965	-0.18446632	-0.445850402	-1.089774386	0.35725247	-0.769819715	-0.473086276	0.527396614	-1.988796611	-0.07139733	-0.548648175	0.516796714	-3.396844762	-1.611474737	-2.509803819	-2.351194397	0.914267481	-0.372811438	0.626682914	-0.346093104	-0.386073577	-1.228677033	-0.157570358	0.510533001	0.482193375
ENSG00000246084	2.592496571	2.933229281	3.48764677	3.397878124	3.308409411	3.22055828	3.341080503	2.972276736	3.318379908	3.220714881	3.66763569	3.01704339	3.415722517	3.377052863	3.113920563	3.631179894	2.710702896	3.131430243	3.808096207	3.319444409	3.129063785	3.196338112	3.058395113	2.819465136	2.901952941	3.543671148	3.610845878	3.253835602	2.355066907	2.696850353	2.599861436	2.714081992	4.245484017	3.439311234	3.245252376	3.183958931	2.998640495	3.010313037	3.619485692	3.486629283	3.37529211
ENSG00000140543	2.00705541	2.294453396	2.550305872	2.213564201	2.660302271	2.097965694	2.125040898	1.884653841	2.576233318	1.898336975	2.179882464	1.673767676	1.972497154	2.706869406	1.883239742	2.210695152	1.688369701	1.664327859	2.730631242	2.550642775	2.001619664	2.080124581	1.917750337	1.838739254	1.62204744	2.388353803	1.961573108	1.922877528	1.885603241	1.639302129	1.021689081	1.644437736	2.492277218	2.669095065	2.287819451	2.55790753	2.285181377	1.661659186	2.327404792	2.41827093	2.379203885
ENSG00000134262	4.834107521	4.934318153	4.689589981	4.938057219	5.026227804	4.734505275	4.843319059	4.973159438	4.801116877	4.593633975	4.873903972	4.728324741	4.906973953	5.131487217	4.785504773	5.175394405	4.836561458	4.791918139	4.749761235	4.609770466	5.072774718	4.807439123	4.882281017	4.590826926	4.62908809	4.833464239	5.099895313	4.926724961	4.494953714	4.910000073	4.630563591	4.599583072	5.024722416	4.657700156	4.937882979	4.808654478	4.889721232	4.632949862	4.989043656	4.958179301	4.907172196
ENSG00000224596	-0.285409054	-0.2754853	0.031110945	-0.135433567	0.338917705	0.319914563	0.784091212	-0.225973496	-0.701421867	0.488289844	-0.051716036	-0.437982458	-0.540348447	0.223161339	-0.455633075	-0.088853411	0.266357311	-0.13181215	0.376470213	0.539962382	-0.49426018	-0.428772941	-0.544407833	-0.103723959	-1.28997464	0.606821028	0.571882024	0.923540129	1.300679651	-0.485054187	-1.005380788	-0.146736048	0.204733313	0.535667233	0.84480603	-0.346093104	0.079471576	-0.972419065	0.663220897	-0.131032512	0.374864316
ENSG00000198835	-0.285409054	-0.2754853	0.08691536	0.419582118	0.155563668	0.368457785	-0.213530118	-0.508398793	-0.887162779	0.153350911	0.654143968	-0.361476004	-0.200973531	-0.069726145	0.554980676	0.024486951	-0.086045091	-0.13181215	-0.445850402	0.393250256	0.854486295	-1.074685312	-0.473086276	0.033485627	-0.184447521	0.130287473	-0.290778909	0.241531994	0.300796376	0.329478935	-1.005380788	-0.512094397	-0.014826308	0.768598127	-0.343780547	0.179635457	-0.561104896	-0.56589712	-0.252781151	-0.364376211	-0.212998499
ENSG00000285679	-0.609097202	0.276236578	0.837914796	0.501008602	-0.11221213	0.415420673	-0.067148811	0.498157467	0.66058971	0.153350911	1.067357132	-0.153650632	-0.127284789	0.466505406	-0.949607485	0.836408752	-0.553348749	0.061463034	0.677140463	0.87092078	0.024913386	-0.117725994	0.352087154	-0.616912234	-1.988796611	-0.07139733	-0.19928741	-0.098938202	0.687764571	0.034547474	-0.788916959	-0.736581563	-0.13855739	0.25774843	0.56657922	0.179635457	-0.089171703	0.010499264	0.015850171	0.403045883	-0.105461308
ENSG00000206199	1.433169313	1.799792524	1.602508876	0.501008602	2.098898132	1.645118775	1.483615012	2.016976288	1.16949767	2.311217058	1.689922548	2.496403062	0.718076122	1.386788714	1.072722807	1.516758687	1.773330468	1.349463549	0.925826936	1.443185306	0.024913386	1.449662187	1.488187001	-0.255367877	2.216674711	1.629312751	1.211649241	1.01508907	2.185148931	1.319398584	1.077881737	1.444711535	-0.778352721	2.196069752	1.120379694	0.934207841	1.113722501	1.543483543	0.310426121	1.330879814	0.872506588
ENSG00000240038	3.703019201	3.988609335	3.883961922	4.076391901	3.74591886	3.746544691	4.059407981	4.101932656	4.019323807	4.113938053	4.070048225	4.099332364	3.928909876	3.597560708	3.602373475	4.119836008	3.685664138	4.096264204	4.069499946	3.79413888	4.454632628	4.088206483	3.893679349	3.928860905	3.922942677	3.845443964	4.273172974	4.210781526	3.948869973	3.910839511	3.786983496	3.779877516	4.088775705	3.715197633	3.885053102	3.976939196	3.87440544	3.852392747	3.937836338	3.694667901	4.046075203
ENSG00000176834	2.030537548	0.026590467	1.25817999	0.651249339	2.007072447	1.263979995	1.530362438	1.152610891	0.850876985	2.107384959	1.650492987	1.205411738	1.219606135	1.983822094	0.330824709	0.836408752	1.362475374	0.921419472	1.889320122	1.85183166	0.498523257	0.452599459	0.312266541	0.964970908	0.865555873	1.629312751	1.384261398	1.946325811	1.600218045	2.626224902	1.375608395	1.081216798	0.714193385	1.301948705	2.088529685	1.681635284	1.313011724	0.32898662	1.321767407	1.581527618	1.484880544
ENSG00000170298	-1.771903086	-2.248810636	-0.150554697	-0.135433567	-0.772186544	0.54777933	-2.199339875	-3.396844762	-0.389215451	-3.396844762	-1.490479648	-0.437982458	-1.121371349	1.386788714	-0.681580837	0.563848345	-0.421587031	-1.951827325	-0.872636172	0.171080428	-0.038760392	0.138008451	-3.396844762	-1.612305485	-3.396844762	-0.305931508	-1.010598803	-1.19540126	0.05983072	-0.741039119	-3.396844762	-3.396844762	-1.956587336	1.088785305	-0.033594603	-0.514078256	-0.181512619	-1.228677033	0.902959377	-0.98833639	-0.269930457
