iter	Logloss
175	0.4458357493
176	0.4446395238
177	0.4431409836
178	0.4421437581
179	0.4411183198
180	0.4403571685
181	0.4390455087
182	0.4380678336
183	0.4366424878
184	0.4356394211
185	0.434452494
186	0.433514754
187	0.4323933919
188	0.4313004812
189	0.4301052094
190	0.4290188154
191	0.4277992646
192	0.4268663724
193	0.4259615739
194	0.4250948032
195	0.4240597486
196	0.4230738878
197	0.4221323331
198	0.4213686784
199	0.4201997121
200	0.4193513791
201	0.4182794094
202	0.4171598752
203	0.4163885117
204	0.4153815905
205	0.4145066738
206	0.4136313597
207	0.4128034512
208	0.4121228854
209	0.4110502402
210	0.409941117
211	0.4088468154
212	0.4079327186
213	0.4069483678
214	0.4063358704
215	0.4055065314
216	0.4046348731
217	0.4035536448
218	0.4028648535
219	0.4017314911
220	0.4008508523
221	0.3999799093
222	0.3992187977
223	0.398384889
224	0.3974200487
225	0.3965492249
226	0.395788312
227	0.3950422208
228	0.3938308557
229	0.3927381039
230	0.3918532133
231	0.3910660744
232	0.3901356459
233	0.389333725
234	0.3884824117
235	0.3876376947
236	0.3868018786
237	0.3860423565
238	0.385382692
239	0.3844822645
240	0.3835599025
241	0.3825737635
242	0.3818509976
243	0.3811430534
244	0.3803555568
245	0.3795005083
246	0.3786445061
247	0.3777907689
248	0.3770471811
249	0.3762469292
250	0.3753247261
251	0.3744954268
252	0.3737198114
253	0.3729205926
254	0.3719847202
255	0.3712071975
256	0.3703630765
257	0.369820118
258	0.3689530691
259	0.3684223493
260	0.367727677
261	0.3670066595
262	0.3659810225
263	0.365293026
264	0.3645019531
265	0.363822182
266	0.3629905383
267	0.3623373111
268	0.3616308769
269	0.3609920343
270	0.3602056901
271	0.3593200445
272	0.358490626
273	0.3576409817
274	0.3568742275
275	0.3560949564
276	0.3552809556
277	0.3544969559
278	0.3537019094
279	0.3529844681
280	0.3522523244
281	0.3514352242
282	0.3504809141
283	0.3497845332
284	0.3490298986
285	0.3481780688
286	0.3474684556
287	0.3468352556
288	0.3459690412
289	0.3449765046
290	0.344237407
291	0.3433295488
292	0.3427292506
293	0.3420064449
294	0.3413597743
295	0.3406246503
296	0.3397945563
297	0.3390360673
298	0.338451465
299	0.3377535343
300	0.3370568752
301	0.3365421693
302	0.3360194365
303	0.3353227774
304	0.3346207937
305	0.3339309692
306	0.3332902789
307	0.3326050838
308	0.3317811886
309	0.3310809533
310	0.330347538
311	0.3296531836
312	0.3290528258
313	0.3283462127
314	0.3276312351
315	0.3268558184
316	0.3261805773
317	0.3254507184
318	0.3247177402
319	0.3239632448
320	0.3233312368
321	0.3225046794
322	0.3217451771
323	0.3208989302
324	0.3202701012
325	0.3196864128
326	0.3189858596
327	0.3184179664
328	0.3177607457
329	0.3172411124
330	0.3166437546
331	0.3160856764
332	0.3156346281
333	0.314895312
334	0.314041694
335	0.3134508133
336	0.3126968145
337	0.3120369713
338	0.3114280303
339	0.3107134104
340	0.3101089994
341	0.3094528913
342	0.3087536097
343	0.3080693483
344	0.3075587352
345	0.3069443107
346	0.3061982791
347	0.3056192795
348	0.3050495386
349	0.3044537306
350	0.3036621014
351	0.3030918837
352	0.3024990956
353	0.3018401464
354	0.3013755878
355	0.3008054892
356	0.3001309633
357	0.2994939486
358	0.2989402413
359	0.2982811928
360	0.2976375024
361	0.2971560756
362	0.296571811
363	0.2956392566
364	0.2949899832
365	0.2942039768
366	0.2936801116
367	0.2930791378
368	0.292470475
369	0.2917572459
370	0.2910659711
371	0.2906094392
372	0.2900998592
373	0.2895007531
374	0.288850069
375	0.2881759803
376	0.2876290878
377	0.2870120207
378	0.286242644
379	0.2857984702
380	0.2852606376
381	0.2847174803
382	0.2841671705
383	0.2837597728
384	0.2831163406
385	0.2826283773
386	0.2818264961
387	0.2813679775
388	0.280780832
389	0.2802695433
390	0.2796637615
391	0.2791410486
392	0.2785932422
393	0.2779521942
394	0.277452747
395	0.2769498626
396	0.2763984799
397	0.2758349379
398	0.2753020128
399	0.2747538288
400	0.2743148009
401	0.27386717
402	0.2733171185
403	0.2728125254
404	0.2723280191
405	0.2718425194
406	0.2712934812
407	0.2707830866
408	0.2701663176
409	0.2697548866
410	0.2692491015
411	0.268720905
412	0.2681258917
413	0.2676737706
414	0.2671908935
415	0.2667549253
416	0.2662447294
417	0.2657491366
418	0.2650500933
419	0.2645827333
420	0.2640995185
421	0.2635283868
422	0.2630267143
423	0.2625041803
424	0.2620398998
425	0.2616066535
426	0.261119624
427	0.2606230577
428	0.2601601283
429	0.2596967618
430	0.2591391404
431	0.2585438291
432	0.2582158446
433	0.2577599287
434	0.2572954098
435	0.2568849921
436	0.2564949592
437	0.2559467554
438	0.2555311124
439	0.255012989
440	0.2545344432
441	0.2541207274
442	0.2536355456
443	0.2531314691
444	0.2526343664
445	0.2521416744
446	0.251646479
447	0.2511313955
448	0.2504775127
449	0.2499352694
450	0.249502937
451	0.2490865588
452	0.2487271627
453	0.2481606007
454	0.2477968534
455	0.2472897768
456	0.2467085123
457	0.2461406787
458	0.2457366586
459	0.245410045
460	0.244936347
461	0.2444449464
462	0.2440020641
463	0.2435135444
464	0.2429817716
465	0.242455403
466	0.2420744101
467	0.2416129112
468	0.2411996126
469	0.2407645782
470	0.2402271032
471	0.2397835453
472	0.2394119302
473	0.2390135527
474	0.238561511
475	0.2380878925
476	0.2376497587
477	0.2371702194
478	0.2367085417
479	0.2363210917
480	0.2357959549
481	0.2354098558
482	0.2351196806
483	0.2347925901
484	0.2343907356
485	0.2338920434
486	0.2335263491
487	0.2331118981
488	0.2327567339
489	0.232228756
490	0.2318417231
491	0.2314056555
492	0.2310726245
493	0.2306648493
494	0.2302414775
495	0.2298155626
496	0.2293839852
497	0.2289671501
498	0.228637894
499	0.2283312281
500	0.2279606064
501	0.2275637984
502	0.2272185485
503	0.226774176
504	0.2264185747
505	0.2260685762
506	0.2257611752
507	0.225403885
508	0.2249391874
509	0.2244778474
510	0.2239891887
511	0.2236824632
512	0.2232578397
513	0.2228848537
514	0.2224659324
515	0.222166876
516	0.2217979232
517	0.221414725
518	0.2210022012
519	0.2205703259
520	0.2201632261
521	0.2197988431
522	0.2195220391
523	0.219132185
524	0.2187097867
525	0.2182760835
526	0.2179117203
527	0.2175323566
528	0.2171278
529	0.2167393366
530	0.2163340847
531	0.2159998218
532	0.2156380812
533	0.2151400248
534	0.2146937847
535	0.2141993443
536	0.2136990229
537	0.2132833799
538	0.2127887805
539	0.2124119798
540	0.2120730678
541	0.2116771936
542	0.2113848527
543	0.2110752265
544	0.2106479406
545	0.2102916638
546	0.2099673748
547	0.2096735636
548	0.2093678912
549	0.2090183496
550	0.2087145646
551	0.2084471583
552	0.2080965439
553	0.2077095111
554	0.2073656718
555	0.2070399125
556	0.206697464
557	0.2064223289
558	0.2061859171
559	0.2057815194
560	0.2054535945
561	0.2050123612
562	0.2045646111
563	0.2042193015
564	0.2038779259
565	0.2035764456
566	0.2032334805
567	0.2029029926
568	0.2025102576
569	0.2021646102
570	0.2018705805
571	0.2015204827
572	0.2011577686
573	0.2008839051
574	0.200566411
575	0.200152119
576	0.1998551289
577	0.1996052663
578	0.1992987394
579	0.1989735365
580	0.1986669302
581	0.1982503136
582	0.1979629
583	0.1975243886
584	0.1971521974
585	0.1968445778
586	0.1965400378
587	0.1962172588
588	0.1958913406
589	0.1955318252
590	0.1952663263
591	0.1949742039
592	0.1945900917
593	0.1942523321
594	0.1939482689
595	0.1936329802
596	0.1932826042
597	0.1928928494
598	0.1925917268
599	0.1923320691
600	0.1920478741
601	0.191760699
602	0.1914114356
603	0.190997084
604	0.1907509963
605	0.1904641986
606	0.1902040243
607	0.1898808082
608	0.1895727515
609	0.1892999808
610	0.1889999509
611	0.1884991924
612	0.1881879568
613	0.1878319383
614	0.1875319481
615	0.1872470379
616	0.1870006323
617	0.1867066423
618	0.1863910357
619	0.1861543258
620	0.1858713428
621	0.1856151223
622	0.1852717002
623	0.1849384904
624	0.1846294403
625	0.1842708389
626	0.184068044
627	0.1838480234
628	0.1835564375
629	0.1832685471
630	0.1829260588
631	0.1827131708
632	0.1823905309
633	0.1821499864
634	0.1817899942
635	0.1815559864
636	0.1813085079
637	0.1809812784
638	0.1807375749
639	0.1804304322
640	0.1801865498
641	0.1799314618
642	0.1795916955
643	0.1793721517
644	0.1791795095
645	0.1787242095
646	0.1784440676
647	0.1782442729
648	0.1780435046
649	0.1777726809
650	0.1775803963
651	0.1773012479
652	0.1770391862
653	0.176776886
654	0.1765015721
655	0.1762693326
656	0.1760093371
657	0.1756989559
658	0.1754501263
659	0.1751877467
660	0.1749527454
661	0.1746880611
662	0.1744668086
663	0.1742102305
664	0.173975269
665	0.1736847162
666	0.1734525164
667	0.1732306878
668	0.1729156375
669	0.1726539731
670	0.172396481
671	0.1721375585
672	0.1718267997
673	0.1715567708
674	0.1712357203
675	0.1709279219
676	0.1707220872
677	0.1705231071
678	0.1702753504
679	0.1700258851
680	0.169786493
681	0.1694612304
682	0.1692222953
683	0.168988963
684	0.168774883
685	0.1685227752
686	0.1683103641
687	0.168085893
688	0.167893211
689	0.1676918666
690	0.1674439907
691	0.1672024727
692	0.1669378877
693	0.166696926
694	0.1665155093
695	0.1662488778
696	0.1659535567
697	0.1657418708
698	0.1654988925
699	0.1651145915
700	0.1649348438
701	0.1646887461
702	0.1644547085
703	0.1642386715
704	0.1640128891
705	0.1638113459
706	0.163604329
707	0.1633393069
708	0.1631345451
709	0.1628540258
710	0.1626213392
711	0.1623478631
712	0.1621076663
713	0.1618910432
714	0.1616516511
715	0.1614069343
716	0.161199669
717	0.1609933774
718	0.1607274413
719	0.1604276995
720	0.1602261662
721	0.1599633892
722	0.1596580744
723	0.1594804227
724	0.1592692236
725	0.1590200067
726	0.1588043769
727	0.1585498552
728	0.1582614581
729	0.1580892503
730	0.1577899257
731	0.1575389107
732	0.1573757827
733	0.1571726004
734	0.1569820046
735	0.1567717989
736	0.1565875014
737	0.1563473543
738	0.1560417016
739	0.1558360656
740	0.1556228201
741	0.1553560694
742	0.155044059
743	0.1547947526
744	0.1545882722
745	0.1543297569
746	0.1541154981
747	0.1539310416
748	0.1537419657
749	0.1535071532
750	0.1533186237
751	0.1531282862
752	0.1528590719
753	0.1526425083
754	0.1524615188
755	0.1522557437
756	0.1520624061
757	0.1517698566
758	0.1515909135
759	0.1514112552
760	0.1511984468
761	0.1509750485
762	0.1507577896
763	0.150586923
764	0.1504137913
765	0.1501533687
766	0.1499476532
767	0.1497544348
768	0.1495197813
769	0.1493256688
770	0.1491500139
771	0.1488869985
772	0.1485987902
773	0.1483980119
774	0.1481902599
775	0.1480559905
776	0.1477982203
777	0.1476053099
778	0.1473767956
779	0.1471940776
780	0.1470232805
781	0.1467951536
782	0.1465768417
783	0.1463093162
784	0.1461431781
785	0.1459846497
786	0.1457680861
787	0.1455795765
788	0.1454111636
789	0.1452096701
790	0.1449969113
791	0.1448224386
792	0.1446656485
793	0.1444258889
794	0.1442519625
795	0.1440240939
796	0.1438281635
797	0.1436401606
798	0.1434243917
799	0.1432425876
800	0.1430311501
801	0.1428417762
802	0.1426419218
803	0.142485559
804	0.1422833204
805	0.1421423952
806	0.1419402659
807	0.1417365968
808	0.1415812771
809	0.1413998008
810	0.1412593126
811	0.1410390337
812	0.1408780018
813	0.1406760216
814	0.1405045887
815	0.1403435469
816	0.140191853
817	0.1400164266
818	0.1397762398
819	0.139481167
820	0.1393072009
821	0.1391240954
822	0.1389393409
823	0.1387067735
824	0.1385053992
825	0.1383217374
826	0.1381402016
827	0.1379868289
828	0.1378011306
829	0.1376263301
830	0.1374503672
831	0.1373141805
832	0.1371406515
833	0.1369487147
834	0.1367542644
835	0.1365926266
836	0.1363786062
837	0.1361925205
838	0.1360073288
839	0.1358157297
840	0.1356706917
841	0.1355085671
842	0.1353141467
843	0.1351439158
844	0.1349335412
845	0.1347632408
846	0.1345834931
847	0.1344444156
848	0.1342365046
849	0.134073178
850	0.1338556111
851	0.133690695
852	0.1334671676
853	0.1333175798
854	0.1330567797
855	0.1328918338
856	0.1327029367
857	0.1325502892
858	0.1323528687
859	0.132213672
860	0.132037133
861	0.1318677167
862	0.1317036847
863	0.1315380136
864	0.1313623389
865	0.1312144001
866	0.1310622096
867	0.1308673819
868	0.1306985021
869	0.130550762
870	0.130423665
871	0.1302727262
872	0.1301100055
873	0.1299473643
874	0.1298187176
875	0.12964197
876	0.1294805507
877	0.1292664806
878	0.1290805141
879	0.1289246976
880	0.1287536224
881	0.1285689871
882	0.1283847988
883	0.1282357474
884	0.1280394097
885	0.1279119651
886	0.1277641257
887	0.1276021401
888	0.1274584929
889	0.1272931298
890	0.1271520456
891	0.1269689202
892	0.1268223822
893	0.126682957
894	0.1265540322
895	0.1263342301
896	0.1261231403
897	0.125975281
898	0.1258328259
899	0.1256358325
900	0.1254817247
901	0.1252411207
902	0.1250650982
903	0.1249420444
904	0.1247840722
905	0.1246435742
906	0.1244904002
907	0.1243220568
908	0.1241693596
909	0.1240439614
910	0.1238138278
911	0.1236555676
912	0.1234963338
913	0.1233085394
914	0.1231667896
915	0.1229909162
916	0.122820735
917	0.1226815383
918	0.1225356162
919	0.1223802765
920	0.1221979658
921	0.12203451
922	0.1218577226
923	0.1217013995
924	0.1215740641
925	0.1213843822
926	0.1212633153
927	0.1211210291
928	0.1209976872
929	0.1208194494
930	0.1206773023
931	0.1205367645
932	0.1203943888
933	0.1201747159
934	0.120030423
935	0.1198584835
936	0.1197610895
937	0.1196089486
938	0.1194642186
939	0.1192253729
940	0.119083186
941	0.1189254224
942	0.1188070873
943	0.1186334093
944	0.118520697
945	0.1183814406
946	0.1182534695
947	0.1181486448
948	0.1179211338
949	0.1177223325
950	0.1175096432
951	0.1173465848
952	0.1172223091
953	0.1170476476
954	0.1168932716
955	0.1166949272
956	0.1165349384
957	0.1164037287
958	0.1162510018
959	0.1161243021
960	0.1159761747
961	0.1158315937
962	0.1157017251
963	0.1155810356
964	0.1154309213
965	0.1153163711
966	0.1151382923
967	0.1150153478
968	0.1148885091
969	0.1147732735
970	0.1146440307
971	0.1145013968
972	0.1143941681
973	0.1142372688
974	0.1141035855
975	0.1139799158
976	0.1138555706
977	0.1137275298
978	0.113592426
979	0.1134750843
980	0.1133766174
981	0.1132315
982	0.1131026844
983	0.1129470269
984	0.11281087
985	0.1127244234
986	0.1125942866
987	0.1124565005
988	0.1123280923
989	0.1121630669
990	0.1120362679
991	0.1118816535
992	0.1117639939
993	0.1116427779
994	0.1115195155
995	0.111376524
996	0.1111940742
997	0.1110946735
998	0.1110016902
999	0.1108746131
